# r  vx
2.347972996331498721e-06 -1.285617958336505762e+04
2.358273050691102446e-06 -1.280027454505771311e+04
2.368618289181859487e-06 -1.274461367886247717e+04
2.379008910016869861e-06 -1.268919591832667720e+04
2.389445112278752722e-06 -1.263402020165406975e+04
2.399927095923459692e-06 -1.257908547168467157e+04
2.410455061784105576e-06 -1.252439067588398393e+04
2.421029211574818122e-06 -1.246993476630315490e+04
2.431649747894601340e-06 -1.241571669957583435e+04
2.442316874231217030e-06 -1.236173543689849976e+04
2.453030794965085370e-06 -1.230798994398864306e+04
2.463791715373197782e-06 -1.225447919109933537e+04
2.474599841633054792e-06 -1.220120215297510549e+04
2.485455380826610234e-06 -1.214815780882724175e+04
2.496358540944244264e-06 -1.209534514234137714e+04
2.507309530888745256e-06 -1.204276314163629104e+04
2.518308560479313730e-06 -1.199041079924281621e+04
2.529355840455581524e-06 -1.193828711210540132e+04
2.540451582481652139e-06 -1.188639108153763664e+04
2.551595999150150827e-06 -1.183472171322297254e+04
2.562789303986303481e-06 -1.178327801718442424e+04
2.574031711452024837e-06 -1.173205900776827548e+04
2.585323436950027854e-06 -1.168106370362848247e+04
2.596664696827951307e-06 -1.163029112769729545e+04
2.608055708382504320e-06 -1.157974030718794165e+04
2.619496689863631224e-06 -1.152941027354991093e+04
2.630987860478689972e-06 -1.147930006246849916e+04
2.642529440396656390e-06 -1.142940871384271668e+04
2.654121650752339854e-06 -1.137973527176064454e+04
2.665764713650619307e-06 -1.133027878448691808e+04
2.677458852170702139e-06 -1.128103830444342384e+04
2.689204290370394925e-06 -1.123201288819067850e+04
2.701001253290399580e-06 -1.118320159640929705e+04
2.712849966958620941e-06 -1.113460349388222858e+04
2.724750658394501884e-06 -1.108621764948019700e+04
2.736703555613370299e-06 -1.103804313613693557e+04
2.748708887630808081e-06 -1.099007903083319070e+04
2.760766884467039611e-06 -1.094232441458971334e+04
2.772877777151338868e-06 -1.089477837243341855e+04
2.785041797726456024e-06 -1.084743999338995309e+04
2.797259179253061822e-06 -1.080030837046116358e+04
2.809530155814215680e-06 -1.075338260061700566e+04
2.821854962519849034e-06 -1.070666178476638743e+04
2.834233835511268587e-06 -1.066014502774345965e+04
2.846667011965684975e-06 -1.061383143829597975e+04
2.859154730100752010e-06 -1.056772012906269993e+04
2.871697229179134312e-06 -1.052181021656016856e+04
2.884294749513091448e-06 -1.047610082116194826e+04
