# r  vx
1.555965684574957961e-06 -1.966837923954922007e+04
1.562791372586634407e-06 -1.958253643607087361e+04
1.569647003428859462e-06 -1.949706856182745469e+04
1.576532708454414038e-06 -1.941197397927720158e+04
1.583448619592295227e-06 -1.932725105801828977e+04
1.590394869350244705e-06 -1.924289817477077304e+04
1.597371590817287069e-06 -1.915891371335080839e+04
1.604378917666280047e-06 -1.907529606462707306e+04
1.611416984156475497e-06 -1.899204362650437906e+04
1.618485925136091854e-06 -1.890915480386999479e+04
1.625585876044897572e-06 -1.882662800859560230e+04
1.632716972916806227e-06 -1.874446165947627378e+04
1.639879352382483891e-06 -1.866265418221893560e+04
1.647073151671965411e-06 -1.858120400941196203e+04
1.654298508617284020e-06 -1.850010958047424356e+04
1.661555561655113441e-06 -1.841936934164802005e+04
1.668844449829418896e-06 -1.833898174597684192e+04
1.676165312794121864e-06 -1.825894525323543712e+04
1.683518290815775017e-06 -1.817925832993957374e+04
1.690903524776251544e-06 -1.809991944930345926e+04
1.698321156175442534e-06 -1.802092709120219661e+04
1.705771327133968111e-06 -1.794227974216606890e+04
1.713254180395902340e-06 -1.786397589531046106e+04
1.720769859331506607e-06 -1.778601405035128846e+04
1.728318507939976117e-06 -1.770839271355958408e+04
1.735900270852200377e-06 -1.763111039771512151e+04
1.743515293333533844e-06 -1.755416562209722906e+04
1.751163721286578209e-06 -1.747755691246701099e+04
1.758845701253979308e-06 -1.740128280101076962e+04
1.766561380421233549e-06 -1.732534182632438024e+04
1.774310906619509378e-06 -1.724973253339569419e+04
1.782094428328478067e-06 -1.717445347355857302e+04
1.789912094679159531e-06 -1.709950320448224738e+04
1.797764055456780216e-06 -1.702488029013249252e+04
1.805650461103641155e-06 -1.695058330074120386e+04
1.813571462722002536e-06 -1.687661081279277641e+04
1.821527212076977167e-06 -1.680296140898899466e+04
1.829517861599439192e-06 -1.672963367821372231e+04
1.837543564388943805e-06 -1.665662621552228302e+04
1.845604474216662014e-06 -1.658393762210598288e+04
1.853700745528325563e-06 -1.651156650525781879e+04
1.861832533447186035e-06 -1.643951147836506425e+04
1.869999993776988157e-06 -1.636777116085972011e+04
1.878203283004954105e-06 -1.629634417821173520e+04
1.886442558304782000e-06 -1.622522916189035095e+04
1.894717977539656902e-06 -1.615442474934196071e+04
1.903029699265276407e-06 -1.608392958396755967e+04
1.911377882732887687e-06 -1.601374231509189667e+04
1.919762687892339137e-06 -1.594386159794029663e+04
1.928184275395144094e-06 -1.587428609359984694e+04
1.936642806597561280e-06 -1.580501446902502357e+04
1.945138443563683091e-06 -1.573604539697999098e+04
1.953671349068543355e-06 -1.566737755602459401e+04
1.962241686601234840e-06 -1.559900963050101018e+04
1.970849620368042003e-06 -1.553094031048578836e+04
1.979495315295586026e-06 -1.546316829178161424e+04
1.988178937033988482e-06 -1.539569227588881949e+04
1.996900651960039239e-06 -1.532851096997885907e+04
2.005660627180389350e-06 -1.526162308686986580e+04
2.014459030534751569e-06 -1.519502734499350117e+04
2.023296030599113568e-06 -1.512872246839385662e+04
2.032171796688971486e-06 -1.506270718668166410e+04
2.041086498862571102e-06 -1.499698023500395539e+04
2.050040307924167639e-06 -1.493154035405184732e+04
2.059033395427298279e-06 -1.486638629000832589e+04
2.068065933678068647e-06 -1.480151679452742610e+04
2.077138095738454125e-06 -1.473693062472142992e+04
2.086250055429615982e-06 -1.467262654313033272e+04
2.095401987335231915e-06 -1.460860331770211269e+04
2.104594066804840125e-06 -1.454485972175233110e+04
2.113826469957201201e-06 -1.448139453397397301e+04
2.123099373683669304e-06 -1.441820653837979989e+04
2.132412955651582841e-06 -1.435529452429576304e+04
2.141767394307670812e-06 -1.429265728634327934e+04
2.151162868881468041e-06 -1.423029362440051955e+04
2.160599559388751594e-06 -1.416820234358718335e+04
2.170077646634989046e-06 -1.410638225424794655e+04
2.179597312218802850e-06 -1.404483217191965741e+04
2.189158738535449096e-06 -1.398355091730929598e+04
2.198762108780314068e-06 -1.392253731628114292e+04
2.208407606952421804e-06 -1.386179019982414138e+04
2.218095417857961143e-06 -1.380130840403207367e+04
2.227825727113825051e-06 -1.374109077008308486e+04
2.237598721151170703e-06 -1.368113614422065257e+04
2.247414587218985911e-06 -1.362144337772051585e+04
2.257273513387680548e-06 -1.356201132687771133e+04
2.267175688552689824e-06 -1.350283885298707355e+04
2.277121302438091961e-06 -1.344392482231069880e+04
2.287110545600244513e-06 -1.338526810606799700e+04
2.297143609431434647e-06 -1.332686758040679160e+04
2.307220686163546799e-06 -1.326872212637322082e+04
2.317341968871745149e-06 -1.321083062992169835e+04
2.327507651478173038e-06 -1.315319198185850837e+04
2.337717928755669326e-06 -1.309580507782721543e+04
2.347972996331498721e-06 -1.303866881831143473e+04
2.358273050691102446e-06 -1.298178210858885359e+04
2.368618289181859487e-06 -1.292514385871975173e+04
2.379008910016869861e-06 -1.286875298352312348e+04
2.389445112278752722e-06 -1.281260840255909170e+04
2.399927095923459692e-06 -1.275670904010652885e+04
2.410455061784105576e-06 -1.270105382514184930e+04
2.421029211574818122e-06 -1.264564169132272764e+04
2.431649747894601340e-06 -1.259047157695934948e+04
2.442316874231217030e-06 -1.253554242500239889e+04
2.453030794965085370e-06 -1.248085318301615371e+04
2.463791715373197782e-06 -1.242640280316465942e+04
2.474599841633054792e-06 -1.237219024218931008e+04
2.485455380826610234e-06 -1.231821446138605643e+04
2.496358540944244264e-06 -1.226447442658352702e+04
2.507309530888745256e-06 -1.221096910813452450e+04
2.518308560479313730e-06 -1.215769748088551751e+04
2.529355840455581524e-06 -1.210465852416153393e+04
2.540451582481652139e-06 -1.205185122174350727e+04
2.551595999150150827e-06 -1.199927456185145093e+04
2.562789303986303481e-06 -1.194692753712589911e+04
2.574031711452024837e-06 -1.189480914460572785e+04
2.585323436950027854e-06 -1.184291838571447624e+04
2.596664696827951307e-06 -1.179125426622668238e+04
2.608055708382504320e-06 -1.173981579627120664e+04
2.619496689863631224e-06 -1.168860199029606883e+04
2.630987860478689972e-06 -1.163761186704791908e+04
2.642529440396656390e-06 -1.158684444956942752e+04
2.654121650752339854e-06 -1.153629876516333570e+04
2.665764713650619307e-06 -1.148597384538055849e+04
2.677458852170702139e-06 -1.143586872600633978e+04
2.689204290370394925e-06 -1.138598244703300952e+04
2.701001253290399580e-06 -1.133631405264757814e+04
2.712849966958620941e-06 -1.128686259121366675e+04
2.724750658394501884e-06 -1.123762711524642873e+04
2.736703555613370299e-06 -1.118860668140657617e+04
2.748708887630808081e-06 -1.113980035046371449e+04
2.760766884467039611e-06 -1.109120718730027329e+04
2.772877777151338868e-06 -1.104282626088185680e+04
2.785041797726456024e-06 -1.099465664423127055e+04
2.797259179253061822e-06 -1.094669741443271414e+04
2.809530155814215680e-06 -1.089894765258988991e+04
2.821854962519849034e-06 -1.085140644382885694e+04
2.834233835511268587e-06 -1.080407287726847244e+04
2.846667011965684975e-06 -1.075694604599742343e+04
2.859154730100752010e-06 -1.071002504708300694e+04
2.871697229179134312e-06 -1.066330898152398186e+04
2.884294749513091448e-06 -1.061679695424257261e+04
2.896947532469079863e-06 -1.057048807408062021e+04
2.909655820472378946e-06 -1.052438145376701141e+04
2.922419857011737438e-06 -1.047847620990766882e+04
2.935239886644035494e-06 -1.043277146296028695e+04
2.948116154998972165e-06 -1.038726633723355189e+04
2.961048908783772362e-06 -1.034195996085896513e+04
2.974038395787912028e-06 -1.029685146576641819e+04
2.987084864887864911e-06 -1.025193998769067366e+04
3.000188566051875169e-06 -1.020722466613393044e+04
3.013349750344742688e-06 -1.016270464435349822e+04
3.026568669932634644e-06 -1.011837906935707542e+04
3.039845578087918261e-06 -1.007424709187627195e+04
3.053180729194010909e-06 -1.003030786634180186e+04
3.066574378750256484e-06 -9.986560550891279490e+03
3.080026783376819557e-06 -9.943004307332488679e+03
3.093538200819602402e-06 -9.899638301132519700e+03
3.107108889955182353e-06 -9.856461701407748478e+03
3.120739110795774992e-06 -9.813473680901262924e+03
3.134429124494211314e-06 -9.770673415967945402e+03
3.148179193348945388e-06 -9.728060086561901699e+03
3.161989580809078107e-06 -9.685632876220979597e+03
3.175860551479404658e-06 -9.643390972045404851e+03
3.189792371125485286e-06 -9.601333564686421596e+03
3.203785306678736808e-06 -9.559459848329477609e+03
3.217839626241546149e-06 -9.517769020684920179e+03
3.231955599092408873e-06 -9.476260282959761753e+03
3.246133495691087184e-06 -9.434932839855491693e+03
3.260373587683792076e-06 -9.393785899542621337e+03
3.274676147908388776e-06 -9.352818673655947350e+03
3.289041450399623780e-06 -9.312030377265278730e+03
3.303469770394375191e-06 -9.271420228878123453e+03
3.317961384336925074e-06 -9.230987450408450968e+03
3.332516569884259338e-06 -9.190731267168584964e+03
3.347135605911384567e-06 -9.150650907861841915e+03
3.361818772516672372e-06 -9.110745604549916607e+03
3.376566351027224921e-06 -9.071014592656443710e+03
3.391378624004267997e-06 -9.031457110940618804e+03
3.406255875248562270e-06 -8.992072401488938340e+03
3.421198389805840401e-06 -8.952859709692836987e+03
3.436206453972269979e-06 -8.913818284247245174e+03
3.451280355299940179e-06 -8.874947377124550258e+03
3.466420382602367053e-06 -8.836246243563788084e+03
3.481626825960032700e-06 -8.797714142055894627e+03
3.496899976725936298e-06 -8.759350334334656509e+03
3.512240127531183672e-06 -8.721154085352605762e+03
3.527647572290587881e-06 -8.683124663277563741e+03
3.543122606208306216e-06 -8.645261339475884597e+03
3.558665525783490761e-06 -8.607563388483620656e+03
3.574276628815973253e-06 -8.570030088021523625e+03
3.589956214411967733e-06 -8.532660718954886761e+03
3.605704582989806226e-06 -8.495454565290992832e+03
3.621522036285688827e-06 -8.458410914171290642e+03
3.637408877359468091e-06 -8.421529055838855129e+03
3.653365410600456709e-06 -8.384808283646905693e+03
3.669391941733256369e-06 -8.348247894030777388e+03
3.685488777823617952e-06 -8.311847186498298470e+03
3.701656227284323754e-06 -8.275605463620704541e+03
3.717894599881097233e-06 -8.239522031009280909e+03
3.734204206738536898e-06 -8.203596197312292134e+03
3.750585360346079001e-06 -8.167827274197886254e+03
3.767038374563983090e-06 -8.132214576336737082e+03
3.783563564629347641e-06 -8.096757421397450344e+03
3.800161247162147709e-06 -8.061455130025116887e+03
3.816831740171302221e-06 -8.026307025833601074e+03
3.833575363060768382e-06 -7.991312435394110253e+03
3.850392436635658945e-06 -7.956470688212332789e+03
3.867283283108389554e-06 -7.921781116724407184e+03
3.884248226104854460e-06 -7.887243056289858032e+03
3.901287590670623416e-06 -7.852855845160293029e+03
3.918401703277172446e-06 -7.818618824482734453e+03
3.935590891828138344e-06 -7.784531338284299636e+03
3.952855485665599417e-06 -7.750592733449850130e+03
3.970195815576388426e-06 -7.716802359724908456e+03
3.987612213798429235e-06 -7.683159569689568343e+03
4.005105014027100575e-06 -7.649663718754091860e+03
4.022674551421633678e-06 -7.616314165142947786e+03
4.040321162611529403e-06 -7.583110269884246009e+03
4.058045185703010931e-06 -7.550051396795966866e+03
4.075846960285501874e-06 -7.517136912477521946e+03
4.093726827438129792e-06 -7.484366186291211307e+03
4.111685129736264443e-06 -7.451738590353485961e+03
4.129722211258082287e-06 -7.419253499529570036e+03
4.147838417591153861e-06 -7.386910291404512463e+03
4.166034095839067576e-06 -7.354708346291926318e+03
4.184309594628085705e-06 -7.322647047207743526e+03
4.202665264113816457e-06 -7.290725779859095383e+03
4.221101455987922481e-06 -7.258943932643899643e+03
4.239618523484869179e-06 -7.227300896624055895e+03
4.258216821388679787e-06 -7.195796065525563790e+03
4.276896706039742142e-06 -7.164428835720528696e+03
4.295658535341631521e-06 -7.133198606217363704e+03
4.314502668767971618e-06 -7.102104778651339984e+03
4.333429467369316680e-06 -7.071146757268066722e+03
4.352439293780076004e-06 -7.040323948916822701e+03
4.371532512225456219e-06 -7.009635763041073005e+03
4.390709488528439989e-06 -6.979081611655412416e+03
4.409970590116801143e-06 -6.948660909349855501e+03
4.429316186030137586e-06 -6.918373073267778636e+03
4.448746646926946567e-06 -6.888217523099491700e+03
4.468262345091721968e-06 -6.858193681070128150e+03
4.487863654442094791e-06 -6.828300971925179510e+03
4.507550950535988048e-06 -6.798538822929283924e+03
4.527324610578816534e-06 -6.768906663840620240e+03
4.547185013430719653e-06 -6.739403926913860232e+03
4.567132539613809466e-06 -6.710030046880923692e+03
4.587167571319469584e-06 -6.680784460943605154e+03
4.607290492415676068e-06 -6.651666608758838265e+03
4.627501688454347984e-06 -6.622675932435260620e+03
4.647801546678742844e-06 -6.593811876517892415e+03
4.668190456030868151e-06 -6.565073887972109333e+03
4.688668807158936974e-06 -6.536461416185386952e+03
4.709236992424853186e-06 -6.507973912946132259e+03
4.729895405911727183e-06 -6.479610832439356273e+03
4.750644443431429725e-06 -6.451371631232599611e+03
4.771484502532170340e-06 -6.423255768267360509e+03
4.792415982506119774e-06 -6.395262704847432360e+03
4.813439284397057002e-06 -6.367391904631433135e+03
4.834554811008054361e-06 -6.339642833618799159e+03
4.855762966909194020e-06 -6.312014960141773372e+03
4.877064158445322562e-06 -6.284507754855221719e+03
4.898458793743831836e-06 -6.257120690724334054e+03
4.919947282722482146e-06 -6.229853243018636931e+03
4.941530037097256793e-06 -6.202704889298292983e+03
4.963207470390245409e-06 -6.175675109404383875e+03
4.984979997937573030e-06 -6.148763385450030000e+03
5.006848036897354585e-06 -6.121969201813887594e+03
5.028812006257688348e-06 -6.095292045120101648e+03
5.050872326844684109e-06 -6.068731404240450502e+03
5.073029421330524395e-06 -6.042286770278490621e+03
5.095283714241563793e-06 -6.015957636557320257e+03
5.117635631966463857e-06 -5.989743498615382123e+03
5.140085602764363589e-06 -5.963643854194357118e+03
5.162634056773079562e-06 -5.937658203229155333e+03
5.185281426017353480e-06 -5.911786047839375897e+03
5.208028144417125153e-06 -5.886026892318563114e+03
5.230874647795849509e-06 -5.860380243124781373e+03
5.253821373888844104e-06 -5.834845608872125922e+03
5.276868762351681527e-06 -5.809422500322927590e+03
5.300017254768602976e-06 -5.784110430373283634e+03
5.323267294660988591e-06 -5.758908914047067810e+03
5.346619327495853189e-06 -5.733817468489853127e+03
5.370073800694375889e-06 -5.708835612950731957e+03
5.393631163640481403e-06 -5.683962868782783517e+03
5.417291867689440808e-06 -5.659198759428943049e+03
5.441056366176526529e-06 -5.634542810411789105e+03
5.464925114425696119e-06 -5.609994549328350331e+03
5.488898569758315007e-06 -5.585553505836242039e+03
5.512977191501917358e-06 -5.561219211649800855e+03
5.537161440999013523e-06 -5.536991200529143498e+03
5.561451781615919507e-06 -5.512869008267023673e+03
5.585848678751643196e-06 -5.488852172688102655e+03
5.610352599846798530e-06 -5.464940233634088145e+03
5.634964014392557794e-06 -5.441132732953852610e+03
