# r  R1s dR1s  R2s dR2s  R3s dR3s  R2p dR2p  R3p dR3p
# Si Koga 1999 per-orbital radial wavefunctions and derivatives.
# Occupations: 1s=2, 2s=2, 3s=2, 2p=6, 3p=2
# Column index: 0=r, 1-2=R1s/dR1s, 3-4=R2s/dR2s, 5-6=R3s/dR3s, 7-8=R2p/dR2p, 9-10=R3p/dR3p
1.201825986469498829e-06 -1.015619690029847533e+02 1.421980378967300112e+03 -2.702882357102066635e+01 3.782172757126604097e+02 6.923392891205820021e+00 -9.685115892621814737e+01 1.023944210850816347e-04 8.519832349978362629e+01 -2.187541968161984298e-05 -1.820166643395551276e+01
1.207098139518431149e-06 -1.015619615060868739e+02 1.421980271853277827e+03 -2.702882157700135579e+01 3.782172529998276787e+02 6.923392380591707251e+00 -9.685115324333430920e+01 1.028435996694987138e-04 8.519831720777536077e+01 -2.197138164926509850e-05 -1.820166509098590168e+01
1.212393420372956320e-06 -1.015619539763022487e+02 1.421980164269377610e+03 -2.702881957423483783e+01 3.782172301873600304e+02 6.923391867737664462e+00 -9.685114753552117861e+01 1.032947486707147690e-04 8.519831088816580689e+01 -2.206776457437058231e-05 -1.820166374212506000e+01
1.217711930489800907e-06 -1.015619464134866377e+02 1.421980056213538091e+03 -2.702881756268273961e+01 3.782172072748201117e+02 6.923391352633868401e+00 -9.685114180266937467e+01 1.037478767322323807e-04 8.519830454083390237e+01 -2.216457030352376949e-05 -1.820166238734714526e+01
1.223053771770760705e-06 -1.015619388174951752e+02 1.421979947683689488e+03 -2.702881554230649641e+01 3.782171842617693756e+02 6.923390835270457622e+00 -9.685113604466911852e+01 1.042029925354688011e-04 8.519829816565798808e+01 -2.226180069141222309e-05 -1.820166102662619068e+01
1.228419046564652933e-06 -1.015619311881822853e+02 1.421979838677751331e+03 -2.702881351306744051e+01 3.782171611477663191e+02 6.923390315637514725e+00 -9.685113026141009129e+01 1.046601047999221897e-04 8.519829176251597858e+01 -2.235945760085901031e-05 -1.820165965993612645e+01
1.233807857669276694e-06 -1.015619235254018520e+02 1.421979729193636103e+03 -2.702881147492666969e+01 3.782171379323686438e+02 6.923389793725085006e+00 -9.685112445278140569e+01 1.051192222833386753e-04 8.519828533128519155e+01 -2.245754290285849130e-05 -1.820165828725078683e+01
1.239220308333383599e-06 -1.015619158290070061e+02 1.421979619229246737e+03 -2.702880942784513607e+01 3.782171146151312655e+02 6.923389269523169354e+00 -9.685111861867187599e+01 1.055803537818800686e-04 8.519827887184234783e+01 -2.255605847661208428e-05 -1.820165690854384621e+01
1.244656502258654950e-06 -1.015619080988503526e+02 1.421979508782475023e+03 -2.702880737178360704e+01 3.782170911956072814e+02 6.923388743021724245e+00 -9.685111275896957750e+01 1.060435081302923196e-04 8.519827238406379877e+01 -2.265500620956428139e-05 -1.820165552378890084e+01
1.250116543601689305e-06 -1.015619003347837292e+02 1.421979397851205931e+03 -2.702880530670272563e+01 3.782170676733481969e+02 6.923388214210655534e+00 -9.685110687356240078e+01 1.065086942020749519e-04 8.519826586782514255e+01 -2.275438799743883736e-05 -1.820165413295942258e+01
1.255600536975997663e-06 -1.015618925366584619e+02 1.421979286433313746e+03 -2.702880323256288975e+01 3.782170440479036415e+02 6.923387683079844201e+00 -9.685110096233751165e+01 1.069759209096507674e-04 8.519825932300160787e+01 -2.285420574427505971e-05 -1.820165273602876965e+01
