# r  vx
2.842050463689590201e-05 -1.201942526217869954e+03
2.866052399099837768e-05 -1.191883385266358573e+03
2.890257037773379529e-05 -1.181908485218860051e+03
2.914666091597705225e-05 -1.172017120594647622e+03
2.939281286917688253e-05 -1.162208591821142363e+03
2.964104364657680379e-05 -1.152482205184273880e+03
2.989137080444642552e-05 -1.142837272779565637e+03
3.014381204732311797e-05 -1.133273112463328971e+03
3.039838522926416743e-05 -1.123789047804648135e+03
3.065510835510951599e-05 -1.114384408037463118e+03
3.091399958175517735e-05 -1.105058528013116529e+03
3.117507721943738616e-05 -1.095810748153036002e+03
3.143835973302759964e-05 -1.086640414402435908e+03
3.170386574333842583e-05 -1.077546878184162324e+03
3.197161402844061074e-05 -1.068529496352343585e+03
3.224162352499113186e-05 -1.059587631147297316e+03
3.251391332957247237e-05 -1.050720650150384017e+03
3.278850270004327961e-05 -1.041927926238903183e+03
3.306541105690035336e-05 -1.033208837542306128e+03
3.334465798465218773e-05 -1.024562767397922471e+03
3.362626323320411394e-05 -1.015989104307165121e+03
3.391024671925507798e-05 -1.007487241892708312e+03
3.419662852770632419e-05 -9.990565788552117965e+02
3.448542891308183561e-05 -9.906965189309632933e+02
3.477666830096093776e-05 -9.824064708498688105e+02
3.507036728942282183e-05 -9.741858482933250798e+02
3.536654665050342105e-05 -9.660340698527212453e+02
3.566522733166447071e-05 -9.579505589888639179e+02
3.596643045727508403e-05 -9.499347439906492809e+02
3.627017733010575563e-05 -9.419860579345547649e+02
3.657648943283501626e-05 -9.341039386452688404e+02
3.688538842956879993e-05 -9.262878286551542715e+02
3.719689616737267899e-05 -9.185371751649803400e+02
3.751103467781697427e-05 -9.108514300054944215e+02
3.782782617853497039e-05 -9.032300495975531476e+02
3.814729307479429064e-05 -8.956724949144625043e+02
3.846945796108147204e-05 -8.881782314439208221e+02
3.879434362270002507e-05 -8.807467291494039046e+02
3.912197303738190377e-05 -8.733774624336259649e+02
3.945236937691264339e-05 -8.660699101007805893e+02
3.978555600877017949e-05 -8.588235553198554726e+02
4.012155649777753789e-05 -8.516378855880709580e+02
4.046039460776945678e-05 -8.445123926947389918e+02
4.080209430327313719e-05 -8.374465726851145746e+02
4.114667975120308142e-05 -8.304399258247568696e+02
4.149417532257037840e-05 -8.234919565644880777e+02
4.184460559420632764e-05 -8.166021735050474035e+02
4.219799535050064573e-05 -8.097700893624410128e+02
4.255436958515436375e-05 -8.029952209334020381e+02
4.291375350294755113e-05 -7.962770890612470112e+02
4.327617252152184569e-05 -7.896152186022139858e+02
4.364165227317827087e-05 -7.830091383916089853e+02
4.401021860668997439e-05 -7.764583812102966931e+02
4.438189758913045055e-05 -7.699624837521295149e+02
4.475671550771716505e-05 -7.635209865909747577e+02
4.513469887167068393e-05 -7.571334341480202283e+02
4.551587441408959790e-05 -7.507993746599130418e+02
4.590026909384122185e-05 -7.445183601463434115e+02
4.628791009746827280e-05 -7.382899463789583479e+02
4.667882484111165504e-05 -7.321136928495534448e+02
4.707304097244949470e-05 -7.259891627386971322e+02
4.747058637265251871e-05 -7.199159228854938419e+02
4.787148915835598136e-05 -7.138935437564291533e+02
4.827577768364822665e-05 -7.079215994151942368e+02
4.868348054207606248e-05 -7.019996674923074806e+02
4.909462656866701456e-05 -6.961273291557680523e+02
4.950924484196875133e-05 -6.903041690809139936e+02
4.992736468610563255e-05 -6.845297754211534311e+02
5.034901567285273382e-05 -6.788037397793065111e+02
5.077422762372727936e-05 -6.731256571778453690e+02
5.120303061209779472e-05 -6.674951260310264161e+02
5.163545496531108102e-05 -6.619117481163806360e+02
5.207153126683712602e-05 -6.563751285460213012e+02
5.251129035843213485e-05 -6.508848757391374420e+02
5.295476334231983640e-05 -6.454406013945215363e+02
5.340198158339119397e-05 -6.400419204625978864e+02
5.385297671142273040e-05 -6.346884511183600353e+02
5.430778062331354200e-05 -6.293798147344605241e+02
5.476642548534123875e-05 -6.241156358545706553e+02
5.522894373543691212e-05 -6.188955421664308005e+02
5.569536808547932043e-05 -6.137191644758130451e+02
5.616573152360848821e-05 -6.085861366802997736e+02
5.664006731655878049e-05 -6.034960957434487909e+02
5.711840901201172997e-05 -5.984486816691282911e+02
5.760079044096869826e-05 -5.934435374758521675e+02
5.808724572014361523e-05 -5.884803091719908252e+02
5.857780925437589800e-05 -5.835586457301714063e+02
5.907251573906373949e-05 -5.786781990627632695e+02
5.957140016261797637e-05 -5.738386239973477814e+02
6.007449780893665857e-05 -5.690395782520483863e+02
6.058184425990053711e-05 -5.642807224115455256e+02
6.109347539788958538e-05 -5.595617199028695268e+02
6.160942740832082510e-05 -5.548822369717984202e+02
6.212973678220756518e-05 -5.502419426591798128e+02
6.265444031874022306e-05 -5.456405087772168372e+02
6.318357512788900620e-05 -5.410776098869595216e+02
6.371717863302850805e-05 -5.365529232746433763e+02
6.425528857358450306e-05 -5.320661289289688511e+02
6.479794300770310334e-05 -5.276169095189372911e+02
6.534518031494245319e-05 -5.232049503706703035e+02
6.589703919898706990e-05 -5.188299394458472307e+02
6.645355869038529161e-05 -5.144915673192236909e+02
6.701477814930968311e-05 -5.101895271567062196e+02
6.758073726834083338e-05 -5.059235146940911818e+02
6.815147607527455829e-05 -5.016932282150466449e+02
6.872703493595296931e-05 -4.974983685299951617e+02
6.930745455711939467e-05 -4.933386389551379239e+02
6.989277598929728849e-05 -4.892137452909432227e+02
7.048304062969362933e-05 -4.851233958019083730e+02
7.107829022512676751e-05 -4.810673011957597396e+02
7.167856687497891092e-05 -4.770451746025639181e+02
7.228391303417372362e-05 -4.730567315551597289e+02
7.289437151617894249e-05 -4.691016899685507155e+02
7.350998549603437765e-05 -4.651797701200002280e+02
7.413079851340545956e-05 -4.612906946294313002e+02
7.475685447566269833e-05 -4.574341884396300770e+02
7.538819766098698791e-05 -4.536099787968922215e+02
7.602487272150117495e-05 -4.498177952318104076e+02
7.666692468642824488e-05 -4.460573695398392147e+02
7.731439896527585404e-05 -4.423284357626224619e+02
7.796734135104811604e-05 -4.386307301691940665e+02
7.862579802348423560e-05 -4.349639912370270736e+02
7.928981555232462693e-05 -4.313279596338674082e+02
7.995944090060457085e-05 -4.277223781992641420e+02
8.063472142797574948e-05 -4.241469919262232793e+02
8.131570489405573975e-05 -4.206015479434555004e+02
8.200243946180584529e-05 -4.170857954973629944e+02
8.269497370093749702e-05 -4.135994859342229120e+02
8.339335659134727667e-05 -4.101423726827334804e+02
8.409763752658117313e-05 -4.067142112364767854e+02
8.480786631732789539e-05 -4.033147591367350628e+02
8.552409319494175711e-05 -3.999437759551213389e+02
8.624636881499533610e-05 -3.966010232770197490e+02
8.697474426086215262e-05 -3.932862646841470564e+02
8.770927104732951563e-05 -3.899992657381665140e+02
8.845000112424197065e-05 -3.867397939642870028e+02
8.919698688017549826e-05 -3.835076188343037416e+02
8.995028114614265309e-05 -3.803025117507038431e+02
9.070993719932915814e-05 -3.771242460304372344e+02
9.147600876686191396e-05 -3.739725968887105410e+02
9.224855002960892394e-05 -3.708473414233178005e+02
9.302761562601117651e-05 -3.677482585986923596e+02
9.381326065594710760e-05 -3.646751292302895422e+02
9.460554068462949428e-05 -3.616277359693084463e+02
9.540451174653532174e-05 -3.586058632869799112e+02
9.621023034936890814e-05 -3.556092974595165401e+02
9.702275347805845002e-05 -3.526378265531253078e+02
9.784213859878621857e-05 -3.496912404086815513e+02
9.866844366305301678e-05 -3.467693306271355027e+02
9.950172711177678888e-05 -3.438718905546935503e+02
1.003420478794258294e-04 -3.409987152681683824e+02
1.011894653981870257e-04 -3.381496015605458751e+02
1.020440396021692146e-04 -3.353243479265036626e+02
1.029058309316420607e-04 -3.325227545483429026e+02
1.037749003373107540e-04 -3.297446232817524674e+02
1.046513092846267025e-04 -3.269897576416327070e+02
1.055351197581348038e-04 -3.242579627885376681e+02
1.064263942658573214e-04 -3.215490455146575073e+02
1.073251958437147465e-04 -3.188628142301361663e+02
1.082315880599841318e-04 -3.161990789497517085e+02
1.091456350197948853e-04 -3.135576512792035828e+02
