# r   n   gradn   gradn2   lapl   tau_KS   tauTF   s2   q   tau_vW
# Xe Z=54  Koga1999  E=-7232.138355835 Ha  T_KS=4821.42602443 Ha
1.154559062133130726e-02 3.223945342265981890e+04 -3.405815094241545536e+06 1.159957645616354688e+13 -2.144908910239117146e+08 5.373233155493042618e+07 9.376657192509751022e+07 2.877846901891329412e-01 -1.715623862163141444e-01 4.497430641926869005e+07
1.159623865314395909e-02 3.206743631470198306e+04 -3.386849529690511990e+06 1.147074973676484180e+13 -2.106968479959982038e+08 5.345780613406781107e+07 9.293421958658443391e+07 2.886776563640762738e-01 -1.700370828957927793e-01 4.471338784379934520e+07
1.164710886701819485e-02 3.189562884857151221e+04 -3.367905186966711190e+06 1.134278534839727734e+13 -2.069441270393123031e+08 5.318351762466927618e+07 9.210584753929635882e+07 2.895760266137690220e-01 -1.685105771522982798e-01 4.445274226387167722e+07
1.169820223761910971e-02 3.172403507830929084e+04 -3.348982506218544208e+06 1.121568382695784180e+13 -2.032324726667689085e+08 5.290947200936409086e+07 9.128146967719583213e+07 2.904798262073726711e-01 -1.669828006046617519e-01 4.419237574630896002e+07
1.174951974388744116e-02 3.155265906208227534e+04 -3.330081928165624849e+06 1.108944564829528516e+13 -1.995616298328889012e+08 5.263567528061892092e+07 9.046109964610752463e+07 2.913890802174625150e-01 -1.654536844679036778e-01 4.393229436889911443e+07
1.180106236905832662e-02 3.138150486189359799e+04 -3.311203894068995956e+06 1.096407122809768164e+13 -1.959313439341707826e+08 5.236213344035650790e+07 8.964475084172949195e+07 2.923038135081245659e-01 -1.639231595501560446e-01 4.367250422003860772e+07
1.185283110068014768e-02 3.121057654328998979e+04 -3.292348845701077022e+06 1.083956092178921484e+13 -1.923413608095312715e+08 5.208885249957062304e+07 8.883243640767100453e+07 2.932240507227009685e-01 -1.623911562496460070e-01 4.341301139837333560e+07
1.190482693063345428e-02 3.103987817506580541e+04 -3.273517225315278396e+06 1.071591502443583984e+13 -1.887914267408164144e+08 5.181583847793710232e+07 8.802416923351477087e+07 2.941498162711785880e-01 -1.608576045517521869e-01 4.315382201243578643e+07
1.195705085514995290e-02 3.086941382896524738e+04 -3.254709475615356117e+06 1.059313377066038672e+13 -1.852812884533855319e+08 5.154309740342057496e+07 8.721996195291116834e+07 2.950811343171881318e-01 -1.593224340261260863e-01 4.289494218027832359e+07
1.200950387483161637e-02 3.069918757938058843e+04 -3.235926039724441711e+06 1.047121733456670898e+13 -1.818106931167612076e+08 5.127063531187798083e+07 8.641982694169470668e+07 2.960180287646458908e-01 -1.577855738238960470e-01 4.263637802910379320e+07
1.206218699466983513e-02 3.052920350304858584e+04 -3.217167361153787002e+06 1.035016582967322070e+13 -1.783793883453512192e+08 5.099845824665737152e+07 8.562377631603372097e+07 2.969605232439811449e-01 -1.562469526749443172e-01 4.237813569489158690e+07
1.211510122406468659e-02 3.035946567874352695e+04 -3.198433883771227673e+06 1.022997930885589844e+13 -1.749871221992433667e+08 5.072657225819350034e+07 8.483182193060612679e+07 2.979086410979814303e-01 -1.547064988852760170e-01 4.212022132202131301e+07
1.216824757684426689e-02 3.018997818696775721e+04 -3.179726051769328304e+06 1.011065776430056055e+13 -1.716336431850629449e+08 5.045498340359925479e+07 8.404397537680615485e+07 2.988624053672144232e-01 -1.531641403344681518e-01 4.186264106289199740e+07
1.222162707128412323e-02 3.002074510963922876e+04 -3.161044309633262455e+06 9.992201127464828125e+12 -1.683187002569078803e+08 5.018369774625320733e+07 8.326024798097985983e+07 2.998218387750418157e-01 -1.516198044732213757e-01 4.160540107753886282e+07
1.227524073012675569e-02 2.985177052977677886e+04 -3.142389102108397521e+06 9.874609269049621094e+12 -1.650420428173491359e+08 4.991272135538353771e+07 8.248065080269385874e+07 3.007869637121883821e-01 -1.500734183210022388e-01 4.134850753324588388e+07
1.232908958060121608e-02 2.968305853118215600e+04 -3.123760874167590402e+06 9.757881998980269531e+12 -1.618034207185010910e+08 4.964206030564822257e+07 8.170519463303247094e+07 3.017578022208833866e-01 -1.485249084637935424e-01 4.109196660415562242e+07
1.238317465444278842e-02 2.951461319811962312e+04 -3.105160070978193544e+06 9.642019066397300781e+12 -1.586025842631630301e+08 4.937172067671105266e+07 8.093388999292822182e+07 3.027343759785429134e-01 -1.469742010519523578e-01 4.083578447087523341e+07
1.243749698791276823e-02 2.934643861499290142e+04 -3.086587137868792750e+06 9.527020159657066406e+12 -1.554392842060285807e+08 4.910170855281434208e+07 8.016674713152469695e+07 3.037167062809910667e-01 -1.454212217981810107e-01 4.057996732007957995e+07
1.249205762181829563e-02 2.917853886601937847e+04 -3.068042520295648370e+06 9.412884906342074219e+12 -1.523132717549644709e+08 4.883203002234771103e+07 7.940377602457194030e+07 3.047048140252070492e-01 -1.438658959756179689e-01 4.032452134411060810e+07
1.254685760153231161e-02 2.901091803490161328e+04 -3.049526663808865473e+06 9.299612873281228516e+12 -1.492242985723596215e+08 4.856269117741316557e+07 7.864498637285515666e+07 3.056987196915900706e-01 -1.423081484160559906e-01 4.006945274057391286e+07
1.260189797701358888e-02 2.884358020449642936e+04 -3.031040014018292073e+06 9.187203566580007812e+12 -1.461721167765413523e+08 4.829369811338673532e+07 7.789038760065820813e+07 3.066984433257238796e-01 -1.407479035082881136e-01 3.981476771193184704e+07
1.265717980282684077e-02 2.867652945648118111e+04 -3.012583016559125856e+06 9.075656431660482422e+12 -1.431564789432609081e+08 4.802505692847598344e+07 7.713998885426077247e+07 3.077040045196343665e-01 -1.391850851965936164e-01 3.956047246509328485e+07
1.271270413816293077e-02 2.850976987101767736e+04 -2.994156117057279218e+06 8.964970853311523438e+12 -1.401771381072501540e+08 4.775677372327465564e+07 7.639379900047157705e+07 3.087154223925282492e-01 -1.376196169793685031e-01 3.930657321100077033e+07
1.276847204685916358e-02 2.834330552641326358e+04 -2.975759761094436515e+06 8.855146155748818359e+12 -1.372338477638419271e+08 4.748885460031285882e+07 7.565182662519595027e+07 3.097327155709993507e-01 -1.360514219079040910e-01 3.905307616421391070e+07
1.282448459741967160e-02 2.817714049877967409e+04 -2.957394394172871485e+06 8.746181602685125977e+12 -1.343263618706617355e+08 4.722130566360457987e+07 7.491408003204086423e+07 3.107559021686859269e-01 -1.344804225853238888e-01 3.879998754248996079e+07
1.288074286303588813e-02 2.801127886168920304e+04 -2.939060461679988541e+06 8.638076397410586914e+12 -1.314544348493871093e+08 4.695413301819082350e+07 7.418056724095593393e+07 3.117849997653751593e-01 -1.329065411656858153e-01 3.854731356636136025e+07
1.293724792160710381e-02 2.784572468582850706e+04 -2.920758408852609806e+06 8.530829682883228516e+12 -1.286178215875744224e+08 4.668734276968011260e+07 7.345129598691199720e+07 3.128200253855339952e-01 -1.313296993532547807e-01 3.829506045871026814e+07
1.299400085576112550e-02 2.768048203864978495e+04 -2.902488680740985554e+06 8.424440541829546875e+12 -1.258162774405525923e+08 4.642094102378479391e+07 7.272627371861672401e+07 3.138609954762593968e-01 -1.297498184019557355e-01 3.804323444433989376e+07
1.305100275287501138e-02 2.751555498401986551e+04 -2.884251722172575071e+06 8.318907996855464844e+12 -1.230495582333850861e+08 4.615493388585454971e+07 7.200550759726993740e+07 3.149079258846257390e-01 -1.281668191150115155e-01 3.779184174954319000e+07
1.310825470509591716e-02 2.735094758186646141e+04 -2.866047977715537883e+06 8.214231010567324219e+12 -1.203174202628977895e+08 4.588932746040598303e+07 7.128900449535571039e+07 3.159608318344292455e-01 -1.265806218447784737e-01 3.754088860166821629e+07
1.316575780936200812e-02 2.718666388782246577e+04 -2.847877891642011236e+06 8.110408485703346680e+12 -1.176196202997752428e+08 4.562412785064926744e+07 7.057677099547550082e+07 3.170197279023017622e-01 -1.249911464927839222e-01 3.729038122868113965e+07
1.322351316742348404e-02 2.702270795286759676e+04 -2.829741907891102601e+06 8.007439265275177734e+12 -1.149559155907210112e+08 4.535934115801123530e+07 6.986881338921973109e+07 3.180846279931890952e-01 -1.233983125099751971e-01 3.704032585872580856e+07
1.328152188586368722e-02 2.685908382296810305e+04 -2.811640470031677280e+06 7.905322132719951172e+12 -1.123260638606877327e+08 4.509497348165550083e+07 6.916513767608104646e+07 3.191555453151730948e-01 -1.218020388971907952e-01 3.679072871968106925e+07
1.333978507612030434e-02 2.669579553871372627e+04 -2.793574021224864293e+06 7.804055812062458984e+12 -1.097298233151686788e+08 4.483103091799893230e+07 6.846574956240642071e+07 3.202324923536326029e-01 -1.202022442058603285e-01 3.654159603871501237e+07
1.339830385450665670e-02 2.653284713495284814e+04 -2.775543004186347593e+06 7.703638968087775391e+12 -1.071669526425586343e+08 4.456751956022530794e+07 6.777065446039223671e+07 3.213154808447136745e-01 -1.185988465389445634e-01 3.629293404183641076e+07
1.345707934223310150e-02 2.637024264042521463e+04 -2.757547861148418859e+06 7.604070206524219727e+12 -1.046372110165777206e+08 4.430444549779562652e+07 6.707985748712014407e+07 3.224045217481098513e-01 -1.169917635521239285e-01 3.604474895344386250e+07
1.351611266542849556e-02 2.620798607739256477e+04 -2.739589033821796998e+06 7.505348074236647461e+12 -1.021403580987619162e+08 4.404181481595554948e+07 6.639336346363534778e+07 3.234996252191256194e-01 -1.153809124552475779e-01 3.579704699587200582e+07
1.357540495516179092e-02 2.604608146126695647e+04 -2.721666963357199915e+06 7.407471059430001953e+12 -9.967615404101526737e+07 4.377963359523932636e+07 6.571117691406686604e+07 3.246008005800136709e-01 -1.137662100140503091e-01 3.554983438893499225e+07
1.363495734746368766e-02 2.588453280023731713e+04 -2.703782090306732338e+06 7.310437591863443359e+12 -9.724435948823082447e+07 4.351790791097122431e+07 6.503330206479223818e+07 3.257080562905669829e-01 -1.121475725521521166e-01 3.530311734946795553e+07
1.369477098334841852e-02 2.572334409489359678e+04 -2.685934854585008696e+06 7.214246043074591797e+12 -9.484473558097004890e+07 4.325664383276378363e+07 6.435974284364428371e+07 3.268213999179520601e-01 -1.105249159533461117e-01 3.505690209086534381e+07
1.375484700883559258e-02 2.556251933784911671e+04 -2.668125695430093911e+06 7.118894726614322266e+12 -9.247704395821034908e+07 4.299584742401309311e+07 6.369050287916287780e+07 3.279408381057673516e-01 -1.088981556641924475e-01 3.481119482261739671e+07
1.381518657497216897e-02 2.540206251336079731e+04 -2.650355051364204381e+06 7.024381898291754883e+12 -9.014104676015281677e+07 4.273552474139122665e+07 6.302558549989034981e+07 3.290663765423066933e-01 -1.072672066969250770e-01 3.456600174984373897e+07
1.387579083785449308e-02 2.524197759694742854e+04 -2.632623360154210124e+06 6.930705756429643555e+12 -8.783650663109296560e+07 4.247568183433604240e+07 6.236499373371189833e+07 3.301980199280182271e-01 -1.056319836326852224e-01 3.432132907282485813e+07
1.393666095865046979e-02 2.508226855500625607e+04 -2.614931058771935292e+06 6.837864442130114258e+12 -8.556318672235524654e+07 4.221632474453786016e+07 6.170873030724202842e+07 3.313357719421292646e-01 -1.039924006250948080e-01 3.407718298653114587e+07
1.399779810362179050e-02 2.492293934442733007e+04 -2.597278583354249131e+06 6.745856039550655273e+12 -8.332085069528734684e+07 4.195745950542383641e+07 6.105679764525508881e+07 3.324796352084403162e-01 -1.023483714041819592e-01 3.383356968014991283e+07
1.405920344414628674e-02 2.476399391220629695e+04 -2.579666369162962306e+06 6.654678576190420898e+12 -8.110926272431713343e+07 4.169909214163949341e+07 6.040919787016301602e+07 3.336296112602495922e-01 -1.006998092806718759e-01 3.359049533660994470e+07
1.412087815674037752e-02 2.460543619505535753e+04 -2.562094850544527173e+06 6.564330023186783203e+12 -7.892818750006902218e+07 4.144122866852732003e+07 5.976593280153924227e+07 3.347857005044017620e-01 -9.904662715065530587e-02 3.334796613210383430e+07
1.418282342308160512e-02 2.444727011901239530e+04 -2.544564460889555980e+06 6.474808295622156250e+12 -7.677739023254317045e+07 4.118387509160357714e+07 5.912700395568905771e+07 3.359479021844457569e-01 -9.738873750065409063e-02 3.310598823560858145e+07
1.424504043003127669e-02 2.428949959904851130e+04 -2.527075632592153735e+06 6.386111252841034180e+12 -7.465663665435206890e+07 4.092703740603192896e+07 5.849241254526758939e+07 3.371162143428760305e-01 -9.572605241309062318e-02 3.286456780840390548e+07
1.430753036965720822e-02 2.413212853867370359e+04 -2.509628797009051312e+06 6.298236698777097656e+12 -7.256569302401715517e+07 4.067072159609482437e+07 5.786215947894441336e+07 3.382906337824451715e-01 -9.405848357218231370e-02 3.262371100358832628e+07
1.437029443925655868e-02 2.397516082954134981e+04 -2.492224384418597911e+06 6.211182382290659180e+12 -7.050432612932580709e+07 4.041493363466264307e+07 5.723624536111773551e+07 3.394711560265208927e-01 -9.238594227027355221e-02 3.238342396559368819e+07
1.443333384137877699e-02 2.381860035105064526e+04 -2.474862823979558889e+06 6.124945997516077148e+12 -6.847230329074484110e+07 4.015967948266052455e+07 5.661467049167486280e+07 3.406577752784886726e-01 -9.070833941462261296e-02 3.214371282969773561e+07
1.449664978384863565e-02 2.366245096994776759e+04 -2.457544543689742684e+06 6.039525184219225586e+12 -6.646939236489194632e+07 3.990496508853269368e+07 5.599743486580215394e+07 3.418504843801559723e-01 -8.902558553465773905e-02 3.190458372153447568e+07
1.456024347978937365e-02 2.350671653992570646e+04 -2.440269970344497822e+06 5.954917528165136719e+12 -6.449536174806636572e+07 3.965079638770490140e+07 5.538453817384433746e+07 3.430492747691575306e-01 -8.733759078972243295e-02 3.166604275660333037e+07
1.462411614764595226e-02 2.335140090122235051e+04 -2.423039529495008290e+06 5.871120561495391602e+12 -6.254998037983268499e+07 3.939717930204438418e+07 5.477597980121169239e+07 3.442541364353357003e-01 -8.564426497732272048e-02 3.142809603977583349e+07
1.468826901120837483e-02 2.319650788021744665e+04 -2.405853645406479016e+06 5.788131763115644531e+12 -6.063301774666520953e+07 3.914411973931813240e+07 5.417175882833766937e+07 3.454650578760826152e-01 -8.394551754190174297e-02 3.119074966480140761e+07
1.475270329963515765e-02 2.304204128902824959e+04 -2.388712741016159765e+06 5.705948559092935547e+12 -5.874424388564360142e+07 3.889162359264901280e+07 5.357187403068630397e+07 3.466820260506154883e-01 -8.224125758414928267e-02 3.095400971381110325e+07
1.481742024747687535e-02 2.288800492510375625e+04 -2.371617237891221419e+06 5.624568323062786133e+12 -5.688342938820636272e+07 3.863969673996976763e+07 5.297632387880901247e+07 3.479050263331755488e-01 -8.053139387087628054e-02 3.071788225681977347e+07
1.488242109469980166e-02 2.273440257081780510e+04 -2.354567556186503731e+06 5.543988376646083984e+12 -5.505034540395721793e+07 3.838834504347546399e+07 5.238510653845194727e+07 3.491340424651282470e-01 -7.881583484546640650e-02 3.048237335122687742e+07
1.494770708670968389e-02 2.258123799306112414e+04 -2.337564114602134097e+06 5.464205989875659180e+12 -5.324476364452481270e+07 3.813757434907381237e+07 5.179821987071441859e+07 3.503690565059396356e-01 -7.709448863892556791e-02 3.024748904131567106e+07
1.501327947437559353e-02 2.242851494283208012e+04 -2.320607330341024790e+06 5.385218381632498047e+12 -5.146645638747701049e+07 3.788739048583421111e+07 5.121566143225724250e+07 3.516100487830243759e-01 -7.536726308155489162e-02 3.001323535775134712e+07
1.507913951405390370e-02 2.227623715482653279e+04 -2.303697619066236075e+06 5.307022720091445312e+12 -4.971519648028558493e+07 3.763779926543451846e+07 5.063742847556272894e+07 3.528569978404269558e-01 -7.363406571526107114e-02 2.977961831707732379e+07
1.514528846761234102e-02 2.212440834702673237e+04 -2.286835394858254120e+06 5.229616123176506836e+12 -4.799075734434482455e+07 3.738880648160691559e+07 5.006351794924603403e+07 3.541098803863322875e-01 -7.189480380653250069e-02 2.954664392121082172e+07
1.521172760245418677e-02 2.197303222028898381e+04 -2.270021070172121748e+06 5.152995659025384766e+12 -4.629291297903794050e+07 3.714041790958161652e+07 4.949392649841672182e+07 3.553686712393832603e-01 -7.014938436009743317e-02 2.931431815693672746e+07
1.527845819154254568e-02 2.182211245793089620e+04 -2.253255055794512387e+06 5.077158346463531250e+12 -4.462143796585714817e+07 3.689263930552972108e+07 4.892865046509386599e+07 3.566333432737769926e-01 -6.839771413329263916e-02 2.908264699540075660e+07
1.534548151342473611e-02 2.167165272531746086e+04 -2.236537760800670832e+06 5.002101155487278320e+12 -4.297610747257092595e+07 3.664547640600420535e+07 4.836768588867145032e+07 3.579038673631312339e-01 -6.663969965116216254e-02 2.885163639160107076e+07
1.541279885225679130e-02 2.152165666944648183e+04 -2.219869592511288356e+06 4.927821007756233398e+12 -4.135669725744101405e+07 3.639893492738007009e+07 4.781102850643619895e+07 3.591802123231018773e-01 -6.487524722231245711e-02 2.862129228387935087e+07
1.548041149782806471e-02 2.137212791853338422e+04 -2.203250956449280959e+06 4.854314777094670898e+12 -3.976298367348754406e+07 3.615302056529290229e+07 4.725867375413785875e+07 3.604623448527206064e-01 -6.310426295554789899e-02 2.839162059341040254e+07
1.554832074558593243e-02 2.122307008159530233e+04 -2.186682256296498701e+06 4.781579290001946289e+12 -3.819474367280110717e+07 3.590773899407650530e+07 4.671061676661136001e+07 3.617502294744504576e-01 -6.132665277731242509e-02 2.816262722369125858e+07
1.561652789666062753e-02 2.107448674803457106e+04 -2.170163893850349355e+06 4.709611326171709961e+12 -3.665175481090098619e+07 3.566309586619944870e+07 4.616685237845122814e+07 3.630438284729275433e-01 -5.954232244996277013e-02 2.793431806002898887e+07
1.568503425789015762e-02 2.092638148722186088e+04 -2.153696268980383407e+06 4.638407619020024414e+12 -3.513379525114080310e+07 3.541909681170075387e+07 4.562737512473917007e+07 3.643431018323790016e-01 -5.775117759090296621e-02 2.770669896902830899e+07
1.575384114184535250e-02 2.077875784807868695e+04 -2.137279779584794771e+06 4.567964856222029297e+12 -3.364064376915714145e+07 3.517574743762444705e+07 4.509217924182349443e+07 3.656480071726954661e-01 -5.595312369260322521e-02 2.747977579807788879e+07
1.582294986685500379e-02 2.063161935865969281e+04 -2.120914821546881925e+06 4.498279680257242188e+12 -3.217207975736317039e+07 3.493305332745353132e+07 4.456125866815175861e+07 3.669584996841376290e-01 -5.414806614353463721e-02 2.725355437483620644e+07
1.589236175703113638e-02 2.048496952573450471e+04 -2.104601788691464346e+06 4.429348688963311523e+12 -3.072788322948569059e+07 3.469102004054313898e+07 4.403460704515579343e+07 3.682745320606685691e-01 -5.233591025004849517e-02 2.702804050671692193e+07
1.596207814229436486e-02 2.033881183436941137e+04 -2.088341072741251439e+06 4.361168436098081055e+12 -2.930783482514494658e+07 3.444965311155298352e+07 4.351221771818975359e+07 3.695960544318830920e-01 -5.051656125922966006e-02 2.680323998037331551e+07
1.603210035839938361e-02 2.019314974750882175e+04 -2.072133063273193315e+06 4.293735431909947754e+12 -2.791171581447464228e+07 3.420895804987948388e+07 4.299408373752083629e+07 3.709230142935294183e-01 -4.868992438275202700e-02 2.657915856118270382e+07
1.610242974696055387e-02 2.004798670555666831e+04 -2.055978147674796870e+06 4.227046143716289062e+12 -2.653930810278421640e+07 3.396894033908730745e+07 4.248019785937304795e+07 3.722553564365964074e-01 -4.685590482177176552e-02 2.635580199273005873e+07
1.617306765547761246e-02 1.990332612595773389e+04 -2.039876711100423010e+06 4.161096996489878418e+12 -2.519039423526093364e+07 3.372960543634027243e+07 4.197055254702378809e+07 3.735930228749548832e-01 -4.501440779288817112e-02 2.613317599629123136e+07
1.624401543736149131e-02 1.975917140277900398e+04 -2.023829136427583406e+06 4.095884373453217773e+12 -2.386475740170899034e+07 3.349095877183255553e+07 4.146513997195319086e+07 3.749359527715449003e-01 -4.316533855520141710e-02 2.591128627031620592e+07
1.631527445196024467e-02 1.961552590629108090e+04 -2.007835804213215364e+06 4.031404616680529297e+12 -2.256218144132938981e+07 3.325300574821910262e+07 4.096395201504619420e+07 3.762840823630815290e-01 -4.130860243850904140e-02 2.569013848991157860e+07
1.638684606458509080e-02 1.947239298254992173e+04 -1.991897092649984173e+06 3.967654027707459473e+12 -2.128245084753584862e+07 3.301575174004639685e+07 4.046698026784798503e+07 3.776373448832748281e-01 -3.944410487266814674e-02 2.546973830632328242e+07
1.645873164653658197e-02 1.932977595297863081e+04 -1.976013377522569615e+06 3.904628868148153320e+12 -2.002535077280521393e+07 3.277920209318277985e+07 3.997421603387150913e+07 3.789956704845473534e-01 -3.757175141815862623e-02 2.525009134641876072e+07
1.653093257513087513e-02 1.918767811394961245e+04 -1.960185032163986471e+06 3.842325360319728516e+12 -1.879066703356587887e+07 3.254336212424933538e+07 3.948565032995779812e+07 3.803589861582418186e-01 -3.569144779789035909e-02 2.503120321216929704e+07
1.660345023372610321e-02 1.904610273636727288e+04 -1.944412427411929471e+06 3.780739687873951660e+12 -1.757818611511901021e+07 3.230823712005051970e+07 3.900127388768944144e+07 3.817272156532967031e-01 -3.380309993028358245e-02 2.481307948013217002e+07
1.667628601174891284e-02 1.890505306525100605e+04 -1.928695931565150386e+06 3.719867996435963379e+12 -1.638769517659339309e+07 3.207383233700540289e+07 3.852107715485596657e+07 3.831002793933934170e-01 -3.190661396366396840e-02 2.459572570093294978e+07
1.674944130472105427e-02 1.876453231931876144e+04 -1.913035910339865368e+06 3.659706394249877441e+12 -1.521898205593177676e+07 3.184015300057900324e+07 3.804505029697167128e+07 3.844780943925543704e-01 -3.000189631200826310e-02 2.437914739874757081e+07
1.682291751428614118e-02 1.862454369057125223e+04 -1.897432726826219587e+06 3.600250952831183105e+12 -1.407183527491027117e+07 3.160720430471426249e+07 3.757318319884583354e+07 3.858605741691907287e-01 -2.808885369208456023e-02 2.416335007078471407e+07
1.689671604823648685e-02 1.848509034387691281e+04 -1.881886741444811225e+06 3.541497707625769531e+12 -1.294604404418694973e+07 3.137499141126443446e+07 3.710546546620516479e+07 3.872476286585869731e-01 -2.616739316202202140e-02 2.394833918676837534e+07
1.697083832054010338e-02 1.834617541655748937e+04 -1.866398311903262744e+06 3.483442658675348633e+12 -1.184139826837837696e+07 3.114351944942631200e+07 3.664188642736774683e+07 3.886391641238223782e-01 -2.423742216135069474e-02 2.373412018842037022e+07
1.704528575136776691e-02 1.820780201797460541e+04 -1.850967793152885744e+06 3.426081771289264160e+12 -1.075768855116823316e+07 3.091279351517413557e+07 3.618243513496912271e+07 3.900350830651234113e-01 -2.229884855256318230e-02 2.352069848894351721e+07
1.712005976712023189e-02 1.806997322911723677e+04 -1.835595537345397519e+06 3.369410976722338867e+12 -9.694706200438469648e+06 3.068281867069417983e+07 3.572710036773987114e+07 3.914352841276320105e-01 -2.035158066422401019e-02 2.330807947250444815e+07
1.719516180045558770e-02 1.793269210219008892e+04 -1.820281893789754482e+06 3.313426172858814941e+12 -8.652243233430355787e+06 3.045359994382061437e+07 3.527587063233410567e+07 3.928396620076180512e-01 -1.839552733568746573e-02 2.309626849371762574e+07
1.727059329031666729e-02 1.779596166020320379e+04 -1.805027208909051027e+06 3.258123224901999023e+12 -7.630092381928116083e+06 3.022514232747216150e+07 3.482873416520961374e+07 3.942481073570960892e-01 -1.643059796345500145e-02 2.288527087712884694e+07
1.734635568195865007e-02 1.765978489656263264e+04 -1.789831826197545277e+06 3.203497966069640137e+12 -6.628047097467631102e+06 2.999745077909016237e+07 3.438567893455842882e+07 3.956605066868842946e-01 -1.445670254922526432e-02 2.267509191669982672e+07
1.742245042697673427e-02 1.752416477466241486e+04 -1.774696086177780991e+06 3.149546198294733887e+12 -5.645901556567758322e+06 2.977053022007756680e+07 3.394669264228819311e+07 3.970767422680841485e-01 -1.247375174967971581e-02 2.246573687529286742e+07
1.749887898333395489e-02 1.738910422747794291e+04 -1.759620326357840793e+06 3.096263692931674316e+12 -4.683450665984123945e+06 2.954438553523971513e+07 3.351176272605391964e+07 3.984966920319993333e-01 -1.048165692805293897e-02 2.225721098415620998e+07
1.757564281538912324e-02 1.725460615716048414e+04 -1.744604881188705564e+06 3.043646191467457520e+12 -3.740490067980825901e+06 2.931902157222611457e+07 3.308087636133897305e+07 3.999202294685021419e-01 -8.480330207528002928e-03 2.204951944240969792e+07
1.765274339392487735e-02 1.712067343463367069e+04 -1.729650082021787064e+06 2.991689406237974609e+12 -2.816816145625621080e+06 2.909444314097436890e+07 3.265402046358718723e+07 4.013472235228432994e-01 -6.469684526519513604e-03 2.184266741653135419e+07
1.773018219617585739e-02 1.698730889919105175e+04 -1.714756257066561375e+06 2.940389021148923340e+12 -1.912226028100222349e+06 2.887065501315517351e+07 3.223118169038261101e+07 4.027775384909375589e-01 -4.449633695878750170e-03 2.163666003984411806e+07
1.780796070585701982e-02 1.685451535809570851e+04 -1.699923731348389992e+06 2.889740692401433105e+12 -1.026517596028774977e+06 2.864766192161965370e+07 3.181234644367951155e+07 4.042110339131226859e-01 -2.420092458079409897e-03 2.143150241200355440e+07
1.788608041319206948e-02 1.672229558618134979e+04 -1.685152826666477602e+06 2.839740049222019531e+12 -1.594894868226051331e+05 2.842546855984814838e+07 3.139750087208013982e+07 4.056475644664195301e-01 -3.809765484338977349e-04 2.122719959848596901e+07
1.796454281494198543e-02 1.659065232545556137e+04 -1.670443861552026123e+06 2.790382694596844727e+12 6.890588999602794647e+05 2.820407958140146732e+07 3.098663087316164002e+07 4.070869798553028995e-01 1.667797241609183991e-03 2.102375663007741049e+07
1.804334941443373058e-02 1.645958828470456137e+04 -1.655797151226533344e+06 2.741664206009903320e+12 1.519327397243052721e+06 2.798349959937373176e+07 3.057972209584948048e+07 4.085291247010211513e-01 3.726310999036027555e-03 2.082117850236308575e+07
1.812250172158903078e-02 1.632910613910041320e+04 -1.641213007560312049e+06 2.693580136185165039e+12 2.331515065044254065e+06 2.776373318584792688e+07 3.017675994283965975e+07 4.099738384294699944e-01 5.794645621648678024e-03 2.061947017521772534e+07
1.820200125295332733e-02 1.619920852980993550e+04 -1.626691739031181438e+06 2.646126013832289062e+12 3.125820185081720352e+06 2.754478487135349959e+07 2.977772957306659594e+07 4.114209551576737955e-01 7.872880748207630036e-03 2.041863657229659706e+07
1.828184953172480934e-02 1.606989806360617513e+04 -1.612233650683378335e+06 2.599297344395853516e+12 3.902440255366176367e+06 2.732665914432652667e+07 2.938261590421863273e+07 4.128703035788783282e-01 9.961094686278121335e-03 2.021868258052718267e+07
1.836204808778361605e-02 1.594117731248182827e+04 -1.597839044086671667e+06 2.553089610807808594e+12 4.661571984786301851e+06 2.710936045057239756e+07 2.899140361529858783e+07 4.143217068463186381e-01 1.205936433772669854e-02 2.001961304960171878e+07
1.844259845772114326e-02 1.581304881326524810e+04 -1.583508217295701848e+06 2.507498274243011719e+12 5.403411287686377764e+06 2.689289319273116812e+07 2.860407714923045784e+07 4.157749824556795093e-01 1.416776512181170018e-02 1.982143279147031158e+07
1.852350218486948155e-02 1.568551506723879720e+04 -1.569241464809557190e+06 2.462518774877644531e+12 6.128153278437852859e+06 2.667726172974572703e+07 2.822062071551080793e+07 4.172299421263075403e-01 1.628637089581180461e-02 1.962414657983506098e+07
1.860476081933098644e-02 1.555857853975981197e+04 -1.555039077531581279e+06 2.418146532650271484e+12 6.835992266005814075e+06 2.646247037633278593e+07 2.784101829290486127e+07 4.186863916812070818e-01 1.841525387313491108e-02 1.942775914964467287e+07
1.868637591800799067e-02 1.543224165988419736e+04 -1.540901342729439493e+06 2.374376948025389648e+12 7.527121748511582613e+06 2.624852340245700255e+07 2.746525363218645006e+07 4.201441309258859280e-01 2.055448453884994517e-02 1.923227519658999890e+07
1.876834904463260678e-02 1.530650681999260632e+04 -1.526828543995433254e+06 2.331205402759214844e+12 8.201734407793551683e+06 2.603542503280813619e+07 2.709331025892098993e+07 4.216029535261048844e-01 2.270413156258649021e-02 1.903769937660032511e+07
1.885068176979672397e-02 1.518137637541966797e+04 -1.512820961207084125e+06 2.288627260667525879e+12 8.860022103967070580e+06 2.582317944628134370e+07 2.672517147629190236e+07 4.230626468845704036e-01 2.486426170874206365e-02 1.884403630534010008e+07
