# r  vx
4.448746646926946567e-06 -6.439023980791143913e+03
4.468262345091721968e-06 -6.411144375939870770e+03
4.487863654442094791e-06 -6.383386538425558683e+03
4.507550950535988048e-06 -6.355749936411521048e+03
4.527324610578816534e-06 -6.328234040385327717e+03
4.547185013430719653e-06 -6.300838323147634583e+03
4.567132539613809466e-06 -6.273562259800597531e+03
4.587167571319469584e-06 -6.246405327738862070e+03
4.607290492415676068e-06 -6.219367006639373358e+03
4.627501688454347984e-06 -6.192446778453748266e+03
4.647801546678742844e-06 -6.165644127393474264e+03
4.668190456030868151e-06 -6.138958539926091362e+03
4.688668807158936974e-06 -6.112389504756538372e+03
4.709236992424853186e-06 -6.085936512829976891e+03
4.729895405911727183e-06 -6.059599057310490025e+03
4.750644443431429725e-06 -6.033376633573579966e+03
4.771484502532170340e-06 -6.007268739206538157e+03
4.792415982506119774e-06 -5.981274873982945792e+03
4.813439284397057002e-06 -5.955394539866635569e+03
4.834554811008054361e-06 -5.929627240992697807e+03
4.855762966909194020e-06 -5.903972483664641913e+03
4.877064158445322562e-06 -5.878429776341929937e+03
4.898458793743831836e-06 -5.852998629630204960e+03
4.919947282722482146e-06 -5.827678556273215690e+03
4.941530037097256793e-06 -5.802469071140647429e+03
4.963207470390245409e-06 -5.777369691224395865e+03
4.984979997937573030e-06 -5.752379935624797326e+03
5.006848036897354585e-06 -5.727499325541174585e+03
5.028812006257688348e-06 -5.702727384265007458e+03
5.050872326844684109e-06 -5.678063637169864705e+03
5.073029421330524395e-06 -5.653507611703057592e+03
5.095283714241563793e-06 -5.629058837375070652e+03
5.117635631966463857e-06 -5.604716845750735047e+03
5.140085602764363589e-06 -5.580481170441506947e+03
5.162634056773079562e-06 -5.556351347096171594e+03
5.185281426017353480e-06 -5.532326913390478694e+03
5.208028144417125153e-06 -5.508407409020912382e+03
5.230874647795849509e-06 -5.484592375693623580e+03
5.253821373888844104e-06 -5.460881357115590617e+03
5.276868762351681527e-06 -5.437273898988917608e+03
5.300017254768602976e-06 -5.413769548996742742e+03
5.323267294660988591e-06 -5.390367856800413392e+03
5.346619327495853189e-06 -5.367068374028172002e+03
5.370073800694375889e-06 -5.343870654264582299e+03
5.393631163640481403e-06 -5.320774253044542093e+03
5.417291867689440808e-06 -5.297778727845560752e+03
5.441056366176526529e-06 -5.274883638078449621e+03
5.464925114425696119e-06 -5.252088545074358080e+03
5.488898569758315007e-06 -5.229393012084336988e+03
5.512977191501917358e-06 -5.206796604266049144e+03
5.537161440999013523e-06 -5.184298888674590671e+03
5.561451781615919507e-06 -5.161899434258664769e+03
5.585848678751643196e-06 -5.139597811846765580e+03
5.610352599846798530e-06 -5.117393594146216856e+03
5.634964014392557794e-06 -5.095286355725641442e+03
5.659683393939654730e-06 -5.073275673013235064e+03
5.684511212107413063e-06 -5.051361124290348016e+03
5.709447944592821613e-06 -5.029542289675879147e+03
5.734494069179651754e-06 -5.007818751124777009e+03
5.759650065747610456e-06 -4.986190092418104541e+03
5.784916416281531436e-06 -4.964655899153770406e+03
5.810293604880616289e-06 -4.943215758739658668e+03
5.835782117767702726e-06 -4.921869260387175927e+03
5.861382443298586163e-06 -4.900615995101109547e+03
5.887095071971371820e-06 -4.879455555671047478e+03
5.912920496435877632e-06 -4.858387536666759843e+03
5.938859211503070191e-06 -4.837411534428681989e+03
5.964911714154543052e-06 -4.816527147059649906e+03
5.991078503552044154e-06 -4.795733974418953949e+03
6.017360081047037977e-06 -4.775031618113085642e+03
6.043756950190306661e-06 -4.754419681485348519e+03
6.070269616741605334e-06 -4.733897769617142330e+03
6.096898588679347933e-06 -4.713465489312599857e+03
6.123644376210339615e-06 -4.693122449090004920e+03
6.150507491779553207e-06 -4.672868259181065696e+03
6.177488450079950558e-06 -4.652702531518637443e+03
6.204587768062336917e-06 -4.632624879731373767e+03
6.231805964945276301e-06 -4.612634919134799020e+03
6.259143562225025499e-06 -4.592732266722748136e+03
6.286601083685539224e-06 -4.572916541164333466e+03
6.314179055408498981e-06 -4.553187362795883018e+03
6.341878005783393612e-06 -4.533544353605433571e+03
6.369698465517641334e-06 -4.513987137238956166e+03
6.397640967646763455e-06 -4.494515338983084803e+03
6.425706047544591964e-06 -4.475128585759526686e+03
6.453894242933529648e-06 -4.455826506123419676e+03
6.482206093894852546e-06 -4.436608730248865868e+03
6.510642142879056463e-06 -4.417474889926528704e+03
6.539202934716250908e-06 -4.398424618554575318e+03
6.567889016626601314e-06 -4.379457551134820278e+03
6.596700938230807687e-06 -4.360573324258754838e+03
6.625639251560639155e-06 -4.341771576109355010e+03
6.654704511069510863e-06 -4.323051946447736555e+03
6.683897273643104078e-06 -4.304414076608491087e+03
6.713218098610041340e-06 -4.285857609493469681e+03
6.742667547752595505e-06 -4.267382189563596512e+03
6.772246185317463999e-06 -4.248987462832614256e+03
6.801954578026567646e-06 -4.230673076860191941e+03
6.831793295087918096e-06 -4.212438680747650324e+03
6.861762908206519989e-06 -4.194283925124515008e+03
6.891863991595326478e-06 -4.176208462148832041e+03
