# r   n   gradn   gradn2   lapl   tau_KS   tauTF   s2   q   tau_vW
# H Z=1  Koga1999  E=-0.50000000 Ha  T_KS=0.5000000000 Ha
# Note: tau_KS = tau_vW exactly (single orbital) -> alpha_bar = 0 everywhere
2.974243020780959965e-03 3.164220447348773391e-01 -6.328440894697546781e-01 4.004916415768028370e-01 -4.242839962604887774e+02 1.582110223674386695e-01 4.218711328818656736e-01 2.250132943963363830e-01 -7.542895742157217853e+01 1.582110223674386695e-01
2.999361360441434813e-03 3.164061491413602267e-01 -6.328122982827204535e-01 4.004514048578587393e-01 -4.206990687070687045e+02 1.582030745706801134e-01 4.218358120191931793e-01 2.250208304696738326e-01 -7.479789352639065214e+01 1.582030745706801134e-01
3.024691831720909517e-03 3.163901201136394836e-01 -6.327802402272789672e-01 4.004108324220928550e-01 -4.171441654897156468e+02 1.581950600568197418e-01 4.218001958564344678e-01 2.250284304429249760e-01 -7.417211447283735026e+01 1.581950600568197418e-01
3.050236226132055795e-03 3.163739565384997565e-01 -6.327479130769995130e-01 4.003699215032981429e-01 -4.136190351856454868e+02 1.581869782692498783e-01 4.217642819502355755e-01 2.250360948600874655e-01 -7.355157600231227377e+01 1.581869782692498783e-01
3.075996350317386323e-03 3.163576572935551390e-01 -6.327153145871102780e-01 4.003286693130659324e-01 -4.101234284777787025e+02 1.581788286467775695e-01 4.217280678374581426e-01 2.250438242698268032e-01 -7.293623422685870139e+01 1.581788286467775695e-01
3.101974026177028391e-03 3.163412212471753415e-01 -6.326824424943506830e-01 4.002870730406173361e-01 -4.066570981371073685e+02 1.581706106235876708e-01 4.216915510350264240e-01 2.250516192255173076e-01 -7.232604562605934007e+01 1.581706106235876708e-01
3.128171090997583937e-03 3.163246472584120839e-01 -6.326492945168241677e-01 4.002451298526353285e-01 -4.032197990052096657e+02 1.581623236292060419e-01 4.216547290397741898e-01 2.250594802852834697e-01 -7.172096704395808331e+01 1.581623236292060419e-01
3.154589397582068574e-03 3.163079341769243213e-01 -6.326158683538486427e-01 4.002028368930939384e-01 -3.998112879769111032e+02 1.581539670884621607e-01 4.216175993282898493e-01 2.250674080120406428e-01 -7.112095568600788908e+01 1.581539670884621607e-01
3.181230814380952600e-03 3.162910808429025833e-01 -6.325821616858051666e-01 4.001601912830861640e-01 -3.964313239830901239e+02 1.581455404214512916e-01 4.215801593567594097e-01 2.250754029735374251e-01 -7.052596911604409513e+01 1.581455404214512916e-01
3.208097225624310066e-03 3.162740860869936999e-01 -6.325481721739873997e-01 4.001171901206523884e-01 -3.930796679736291708e+02 1.581370430434968499e-01 4.215424065608104898e-01 2.250834657423977092e-01 -6.993596525328311486e+01 1.581370430434968499e-01
3.235190531455081966e-03 3.162569487302241966e-01 -6.325138974604483932e-01 4.000738304806066292e-01 -3.897560829005066694e+02 1.581284743651120983e-01 4.215043383553537248e-01 2.250915968961632041e-01 -6.935090236934618702e+01 1.581284743651120983e-01
3.262512648063462667e-03 3.162396675839231341e-01 -6.324793351678462683e-01 4.000301094143607905e-01 -3.864603337010324253e+02 1.581198337919615671e-01 4.214659521344232829e-01 2.250997970173359841e-01 -6.877073908530823587e+01 1.581198337919615671e-01
3.290065507822425607e-03 3.162222414496450584e-01 -6.324444828992901169e-01 3.999860239497504688e-01 -3.831921872812224024e+02 1.581111207248225292e-01 4.214272452710173256e-01 2.251080666934225094e-01 -6.819543436877114573e+01 1.581111207248225292e-01
3.317851059424390889e-03 3.162046691190915082e-01 -6.324093382381830164e-01 3.999415710908565957e-01 -3.799514124993129940e+02 1.581023345595457541e-01 4.213882151169360268e-01 2.251164065169767858e-01 -6.762494753096186173e+01 1.581023345595457541e-01
3.345871268019048623e-03 3.161869493740324666e-01 -6.323738987480649332e-01 3.998967478178278578e-01 -3.767377801494127993e+02 1.580934746870162333e-01 4.213488590026191472e-01 2.251248170856446906e-01 -6.705923822385459232e+01 1.580934746870162333e-01
3.374128115352343239e-03 3.161690809862270912e-01 -6.323381619724541824e-01 3.998515510867016731e-01 -3.735510629452928129e+02 1.580845404931135456e-01 4.213091742369828863e-01 2.251332990022082425e-01 -6.649826643731714171e+01 1.580845404931135456e-01
3.402623599906635671e-03 3.161510627173436117e-01 -6.323021254346872233e-01 3.998059778292229471e-01 -3.703910355043107074e+02 1.580755313586718058e-01 4.212691581072542935e-01 2.251418528746308434e-01 -6.594199249628130133e+01 1.580755313586718058e-01
3.431359737042046897e-03 3.161328933188794488e-01 -6.322657866377588975e-01 3.997600249526640503e-01 -3.672574743314707462e+02 1.580664466594397244e-01 4.212288078788070655e-01 2.251504793161024087e-01 -6.539037705793654709e+01 1.580664466594397244e-01
3.460338559138994088e-03 3.161145715320793914e-01 -6.322291430641587828e-01 3.997136893396405766e-01 -3.641501578036168780e+02 1.580572857660396957e-01 4.211881207949928485e-01 2.251591789450848868e-01 -6.484338110894780982e+01 1.580572857660396957e-01
3.489562115741933705e-03 3.160960960878544945e-01 -6.321921921757089891e-01 3.996669678479285448e-01 -3.610688661537581652e+02 1.580480480439272473e-01 4.211470940769745930e-01 2.251679523853585552e-01 -6.430096596269598308e+01 1.580480480439272473e-01
3.519032473704314986e-03 3.160774657066994231e-01 -6.321549314133988462e-01 3.996198573102789919e-01 -3.580133814555258027e+02 1.580387328533497115e-01 4.211057249235564126e-01 2.251768002660688162e-01 -6.376309325654196414e+01 1.580387328533497115e-01
3.548751717334761198e-03 3.160586790986099071e-01 -6.321173581972198141e-01 3.995723545342322880e-01 -3.549834876077598551e+02 1.580293395493049535e-01 4.210640105110147191e-01 2.251857232217726879e-01 -6.322972494911325470e+01 1.580293395493049535e-01
3.578721948544482962e-03 3.160397349629988639e-01 -6.320794699259977278e-01 3.995244563019302864e-01 -3.519789703192251977e+02 1.580198674814994320e-01 4.210219479929249720e-01 2.251947218924864047e-01 -6.270082331761359740e+01 1.580198674814994320e-01
3.608945286995936252e-03 3.160206319886125215e-01 -6.320412639772250429e-01 3.994761593699282520e-01 -3.489996170934562087e+02 1.580103159943062607e-01 4.209795344999908151e-01 2.252037969237333515e-01 -6.217635095515501575e+01 1.580103159943062607e-01
3.639423870252737198e-03 3.160013688534457077e-01 -6.320027377068914154e-01 3.994274604690057906e-01 -3.460452172137270850e+02 1.580006844267228538e-01 4.209367671398696054e-01 2.252129489665920803e-01 -6.165627076811205143e+01 1.580006844267228538e-01
3.670159853930844100e-03 3.159819442246562526e-01 -6.319638884493125053e-01 3.993783563039751128e-01 -3.431155617281491459e+02 1.579909721123281263e-01 4.208936429969978854e-01 2.252221786777449386e-01 -6.114054597349843334e+01 1.579909721123281263e-01
3.701155411851011871e-03 3.159623567584790571e-01 -6.319247135169581142e-01 3.993288435534895764e-01 -3.402104434348925110e+02 1.579811783792395286e-01 4.208501591324150803e-01 2.252314867195277515e-01 -6.062914009636556756e+01 1.579811783792395286e-01
3.732412736192540145e-03 3.159426051001396618e-01 -6.318852102002793236e-01 3.992789188698511738e-01 -3.373296568675310709e+02 1.579713025500698309e-01 4.208063125835871388e-01 2.252408737599786714e-01 -6.012201696722266320e+01 1.579713025500698309e-01
3.763934037648313316e-03 3.159226878837666508e-01 -6.318453757675333016e-01 3.992285788788153544e-01 -3.344729982805113195e+02 1.579613439418833254e-01 4.207621003642275093e-01 2.252503404728885827e-01 -5.961914071947882121e+01 1.579613439418833254e-01
3.795721545581153770e-03 3.159026037323039993e-01 -6.318052074646079985e-01 3.991778201793963476e-01 -3.316402656347423203e+02 1.579513018661519996e-01 4.207175194641181726e-01 2.252598875378516718e-01 -5.912047578690629734e+01 1.579513018661519996e-01
3.827777508181497840e-03 3.158823512574223669e-01 -6.317647025148447337e-01 3.991266393436702642e-01 -3.288312585833054413e+02 1.579411756287111834e-01 4.206725668489291747e-01 2.252695156403159149e-01 -5.862598690112489663e+01 1.579411756287111834e-01
3.860104192626395789e-03 3.158619290594297802e-01 -6.317238581188595603e-01 3.990750329165769772e-01 -3.260457784572857349e+02 1.579309645297148901e-01 4.206272394600361064e-01 2.252792254716351195e-01 -5.813563908910791866e+01 1.579309645297148901e-01
3.892703885239863579e-03 3.158413357271821487e-01 -6.316826714543642973e-01 3.990229974157223358e-01 -3.232836282517200175e+02 1.579206678635910743e-01 4.205815342143386371e-01 2.252890177291200502e-01 -5.764939767070826804e+01 1.579206678635910743e-01
3.925578891654581647e-03 3.158205698379922266e-01 -6.316411396759844532e-01 3.989705293311764933e-01 -3.205446126116640926e+02 1.579102849189961133e-01 4.205354480040747744e-01 2.252988931160913588e-01 -5.716722825620604453e+01 1.579102849189961133e-01
3.958731536974961947e-03 3.157996299575388521e-01 -6.315992599150777043e-01 3.989176251252739003e-01 -3.178285378183758212e+02 1.578998149787694261e-01 4.204889776966369563e-01 2.253088523419323752e-01 -5.668909674387604269e+01 1.578998149787694261e-01
3.992164165941594969e-03 3.157785146397750209e-01 -6.315570292795500418e-01 3.988642812324104114e-01 -3.151352117756143230e+02 1.578892573198875104e-01 4.204421201343850889e-01 2.253188961221416209e-01 -5.621496931757602766e+01 1.578892573198875104e-01
4.025879143097082363e-03 3.157572224268349603e-01 -6.315144448536699207e-01 3.988104940588388936e-01 -3.124644439960534328e+02 1.578786112134174802e-01 4.203948721344583084e-01 2.253290251783877651e-01 -5.574481244435506966e+01 1.578786112134174802e-01
4.059878852953265581e-03 3.157357518489416481e-01 -6.314715036978832963e-01 3.987562599824658327e-01 -3.098160455878101516e+02 1.578678759244708241e-01 4.203472304885875199e-01 2.253392402385630544e-01 -5.527859287208180206e+01 1.578678759244708241e-01
4.094165700159880031e-03 3.157141014243122767e-01 -6.314282028486245535e-01 3.987015753526437778e-01 -3.071898292410839417e+02 1.578570507121561384e-01 4.202991919629040507e-01 2.253495420368384350e-01 -5.481627762709274521e+01 1.578570507121561384e-01
4.128742109674621297e-03 3.156922696590642730e-01 -6.313845393181285459e-01 3.986464364899653945e-01 -3.045856092149098231e+02 1.578461348295321365e-01 4.202507532977497462e-01 2.253599313137183424e-01 -5.435783401186007069e+01 1.578461348295321365e-01
4.163610526934646838e-03 3.156702550471193192e-01 -6.313405100942386383e-01 3.985908396860534664e-01 -3.020032013240216315e+02 1.578351275235596596e-01 4.202019112074824037e-01 2.253704088160974062e-01 -5.390322960267939578e+01 1.578351275235596596e-01
4.198773418029540933e-03 3.156480560701084292e-01 -6.312961121402168585e-01 3.985347812033532833e-01 -2.994424229258252126e+02 1.578240280350542146e-01 4.201526623802851468e-01 2.253809752973158220e-01 -5.345243224737613730e+01 1.578240280350542146e-01
4.234233269875724640e-03 3.156256711972745821e-01 -6.312513423945491642e-01 3.984782572749203666e-01 -2.969030929074804135e+02 1.578128355986372910e-01 4.201030034779693056e-01 2.253916315172163620e-01 -5.300541006303178904e+01 1.578128355986372910e-01
4.269992590392342018e-03 3.156030988853755215e-01 -6.312061977707510430e-01 3.984212641042084724e-01 -2.943850316730926124e+02 1.578015494426877607e-01 4.200529311357790729e-01 2.254023782422023281e-01 -5.256213143372902152e+01 1.578015494426877607e-01
4.306053908678639935e-03 3.155803375785859455e-01 -6.311606751571718910e-01 3.983637978648570388e-01 -2.918880611310097493e+02 1.577901687892929727e-01 4.200024419621939398e-01 2.254132162452944232e-01 -5.212256500831554717e+01 1.577901687892929727e-01
4.342419775192837145e-03 3.155573857083989742e-01 -6.311147714167979483e-01 3.983058547004771355e-01 -2.894120046812271312e+02 1.577786928541994871e-01 4.199515325387317422e-01 2.254241463061897044e-01 -5.168667969818664432e+01 1.577786928541994871e-01
4.379092761932506898e-03 3.155342416935261185e-01 -6.310684833870522370e-01 3.982474307244342482e-01 -2.869566872028969442e+02 1.577671208467630592e-01 4.199001994197467114e-01 2.254351692113205075e-01 -5.125444467508668112e+01 1.577671208467630592e-01
4.416075462616483524e-03 3.155109039397977488e-01 -6.310218078795954977e-01 3.981885220196331177e-01 -2.845219350419429247e+02 1.577554519698988744e-01 4.198484391322300779e-01 2.254462857539135667e-01 -5.082582936892857361e+01 1.577554519698988744e-01
4.453370492868301625e-03 3.154873708400618981e-01 -6.309747416801237963e-01 3.981291246382989701e-01 -2.821075759987782021e+02 1.577436854200309491e-01 4.197962481756073450e-01 2.254574967340502722e-01 -5.040080346563176761e+01 1.577436854200309491e-01
4.490980490401195666e-03 3.154636407740828985e-01 -6.309272815481657970e-01 3.980692346017584704e-01 -2.797134393161263688e+02 1.577318203870414492e-01 4.197436230215354502e-01 2.254688029587271492e-01 -4.997933690497818304e+01 1.577318203870414492e-01
4.528908115204646062e-03 3.154397121084390188e-01 -6.308794242168780375e-01 3.980088479002195645e-01 -2.773393556669446411e+02 1.577198560542195094e-01 4.196905601136975972e-01 2.254802052419170866e-01 -4.956139987848627015e+01 1.577198560542195094e-01
4.567156049732511679e-03 3.154155831964193246e-01 -6.308311663928386492e-01 3.979479604925492686e-01 -2.749851571424476901e+02 1.577077915982096623e-01 4.196370558675974194e-01 2.254917044046307328e-01 -4.914696282730275101e+01 1.577077915982096623e-01
4.605726999092746125e-03 3.153912523779204280e-01 -6.307825047558408560e-01 3.978865683060524017e-01 -2.726506772402329375e+02 1.576956261889602140e-01 4.195831066703530343e-01 2.255033012749786125e-01 -4.873599644011202514e+01 1.576956261889602140e-01
4.644623691238719543e-03 3.153667179793411823e-01 -6.307334359586823647e-01 3.978246672362452663e-01 -2.703357508525032245e+02 1.576833589896705912e-01 4.195287088804866560e-01 2.255149966882347701e-01 -4.832847165106318954e+01 1.576833589896705912e-01
4.683848877162158017e-03 3.153419783134782661e-01 -6.306839566269565323e-01 3.977622531466327715e-01 -2.680402142543903210e+02 1.576709891567391331e-01 4.194738588277171498e-01 2.255267914868989421e-01 -4.792435963771420404e+01 1.576709891567391331e-01
4.723405331087700623e-03 3.153170316794197681e-01 -6.306340633588395361e-01 3.976993218684808373e-01 -2.657639050923750688e+02 1.576585158397098840e-01 4.194185528127480356e-01 2.255386865207616442e-01 -4.752363181899352895e+01 1.576585158397098840e-01
4.763295850669118335e-03 3.152918763624386611e-01 -6.305837527248773222e-01 3.976358692005892426e-01 -2.635066623728043282e+02 1.576459381812193306e-01 4.193627871070558788e-01 2.255506826469679815e-01 -4.712625985317858834e+01 1.576459381812193306e-01
4.803523257187169646e-03 3.152665106338852774e-01 -6.305330212677705548e-01 3.975718909090628084e-01 -2.612683264505054126e+02 1.576332553169426387e-01 4.193065579526769060e-01 2.255627807300831233e-01 -4.673221563589143557e+01 1.576332553169426387e-01
4.844090395749148410e-03 3.152409327510790615e-01 -6.304818655021581231e-01 3.975073827270814153e-01 -2.590487390174939719e+02 1.576204663755395308e-01 4.192498615619923430e-01 2.255749816421579734e-01 -4.634147129811093180e+01 1.576204663755395308e-01
4.885000135490091822e-03 3.152151409571999907e-01 -6.304302819143999814e-01 3.974423403546698541e-01 -2.568477430917784545e+02 1.576075704785999954e-01 4.191926941175133647e-01 2.255872862627955333e-01 -4.595399920420172180e+01 1.576075704785999954e-01
4.926255369775717034e-03 3.151891334811781076e-01 -6.303782669623562152e-01 3.973767594584636242e-01 -2.546651830062563420e+02 1.575945667405890538e-01 4.191350517716627699e-01 2.255996954792180431e-01 -4.556977194995970137e+01 1.575945667405890538e-01
4.967859016407044810e-03 3.151629085375837747e-01 -6.303258170751675493e-01 3.973106356714775633e-01 -2.525009043977051988e+02 1.575814542687918873e-01 4.190769306465582655e-01 2.256122101863342888e-01 -4.518876236067378471e+01 1.575814542687918873e-01
5.009814017826765692e-03 3.151364643265159304e-01 -6.302729286530318609e-01 3.972439645928698138e-01 -2.503547541958649276e+02 1.575682321632579652e-01 4.190183268337913103e-01 2.256248312868080752e-01 -4.481094348920408521e+01 1.575682321632579652e-01
5.052123341327351309e-03 3.151097990334903454e-01 -6.302195980669806907e-01 3.971767417877066775e-01 -2.482265806126113432e+02 1.575548995167451727e-01 4.189592363942079012e-01 2.256375596911270043e-01 -4.443628861407584196e+01 1.575548995167451727e-01
5.094789979260908215e-03 3.150829108293266012e-01 -6.301658216586532024e-01 3.971089627867255278e-01 -2.461162331312213496e+02 1.575414554146633006e-01 4.188996553576854187e-01 2.256503963176720862e-01 -4.406477123758976688e+01 1.575414554146633006e-01
5.137816949250822822e-03 3.150557978700345707e-01 -6.301115957400691414e-01 3.970406230860963337e-01 -2.440235624957268215e+02 1.575278989350172854e-01 4.188395797229096384e-01 2.256633420927875999e-01 -4.369636508394778218e+01 1.575278989350172854e-01
5.181207294405180096e-03 3.150284582967003422e-01 -6.300569165934006843e-01 3.969717181471834611e-01 -2.419484207003589518e+02 1.575142291483501711e-01 4.187790054571507992e-01 2.256763979508522588e-01 -4.333104409739475216e+01 1.575142291483501711e-01
5.224964083531990697e-03 3.150008902353705342e-01 -6.300017804707410685e-01 3.969022433963038110e-01 -2.398906609790796836e+02 1.575004451176852671e-01 4.187179284960368397e-01 2.256895648343502092e-01 -4.296878244037565509e+01 1.575004451176852671e-01
5.269090411356229173e-03 3.149730917969366661e-01 -6.299461835938733323e-01 3.968321942244859568e-01 -2.378501377952020448e+02 1.574865458984683331e-01 4.186563447433270246e-01 2.257028436939438054e-01 -4.260955449170817388e+01 1.574865458984683331e-01
5.313589398738720500e-03 3.149450610770184178e-01 -6.298901221540368356e-01 3.967615659872274492e-01 -2.358267068310963737e+02 1.574725305385092089e-01 4.185942500706831271e-01 2.257162354885457467e-01 -4.225333484477063450e+01 1.574725305385092089e-01
5.358464192896855889e-03 3.149167961558460571e-01 -6.298335923116921142e-01 3.966903540042507892e-01 -2.338202249779836563e+02 1.574583980779230286e-01 4.185316403174406119e-01 2.257297411853928515e-01 -4.190009830570510729e+01 1.574583980779230286e-01
5.403717967627183830e-03 3.148882950981418682e-01 -6.297765901962837365e-01 3.966185535592579026e-01 -2.318305503258138174e+02 1.574441475490709341e-01 4.184685112903767656e-01 2.257433617601203868e-01 -4.154981989163560741e+01 1.574441475490709341e-01
5.449353923529881571e-03 3.148595559530014687e-01 -6.297191119060029374e-01 3.965461598996850578e-01 -2.298575421532288203e+02 1.574297779765007343e-01 4.184048587634797700e-01 2.257570981968365920e-01 -4.120247482890101764e+01 1.574297779765007343e-01
5.495375288235118325e-03 3.148305767537732947e-01 -6.296611535075465893e-01 3.964731682364541765e-01 -2.279010609176098114e+02 1.574152883768866473e-01 4.183406784777140008e-01 2.257709514881983681e-01 -4.085803855130310325e+01 1.574152883768866473e-01
5.541785316631325786e-03 3.148013555179384193e-01 -6.296027110358768386e-01 3.963995737437258082e-01 -2.259609682452085622e+02 1.574006777589692097e-01 4.182759661407874363e-01 2.257849226354875505e-01 -4.051648669836896488e+01 1.574006777589692097e-01
5.588587291095410692e-03 3.147718902469883728e-01 -6.295437804939767457e-01 3.963253715586483872e-01 -2.240371269213596293e+02 1.573859451234941864e-01 4.182107174269132366e-01 2.257990126486880134e-01 -4.017779511362818567e+01 1.573859451234941864e-01
5.635784521724898979e-03 3.147421789263030734e-01 -6.294843578526061467e-01 3.962505567811079321e-01 -2.221294008807764442e+02 1.573710894631515367e-01 4.181449279765748206e-01 2.258132225465631637e-01 -3.984193984290427437e+01 1.573710894631515367e-01
5.683380346572043662e-03 3.147122195250278143e-01 -6.294244390500556285e-01 3.961751244734771915e-01 -2.202376551979277508e+02 1.573561097625139071e-01 4.180785933962868905e-01 2.258275533567341009e-01 -3.950889713262052538e+01 1.573561097625139071e-01
5.731378131879908550e-03 3.146820099959484196e-01 -6.293640199918968392e-01 3.960990696603607364e-01 -2.183617560774944764e+02 1.573410049979742098e-01 4.180117092583547911e-01 2.258420061157596359e-01 -3.917864342812008971e+01 1.573410049979742098e-01
5.779781272320454709e-03 3.146515482753672321e-01 -6.293030965507344643e-01 3.960223873283430507e-01 -2.165015708449071496e+02 1.573257741376836161e-01 4.179442711006353117e-01 2.258565818692152560e-01 -3.885115537199991564e+01 1.573257741376836161e-01
5.828593191234623591e-03 3.146208322829768811e-01 -6.292416645659537622e-01 3.959450724257322918e-01 -2.146569679369622463e+02 1.573104161414884405e-01 4.178762744262935480e-01 2.258712816717744210e-01 -3.852640980245892166e+01 1.573104161414884405e-01
5.877817340874459326e-03 3.145898599217338276e-01 -6.291797198434676552e-01 3.958671198623044396e-01 -2.128278168925169496e+02 1.572949299608669138e-01 4.178077147035598182e-01 2.258861065872894425e-01 -3.820438375165974776e+01 1.572949299608669138e-01
5.927457202647269316e-03 3.145586290777310223e-01 -6.291172581554620447e-01 3.957885245090462800e-01 -2.110139883432623833e+02 1.572793145388655112e-01 4.177385873654851922e-01 2.259010576888742516e-01 -3.788505444410442635e+01 1.572793145388655112e-01
5.977516287361849152e-03 3.145271376200694524e-01 -6.290542752401389048e-01 3.957092811978964453e-01 -2.092153540045734417e+02 1.572635688100347262e-01 4.176688878096952440e-01 2.259161360589868606e-01 -3.756839929502351083e+01 1.572635688100347262e-01
6.027998135476784862e-03 3.144953834007294113e-01 -6.289907668014588227e-01 3.956293847214871762e-01 -2.074317866664360963e+02 1.572476917003647057e-01 4.175986113981438042e-01 2.259313427895132953e-01 -3.725439590877877549e+01 1.572476917003647057e-01
6.078906317350859373e-03 3.144633642544401031e-01 -6.289267285088802062e-01 3.955488298328826979e-01 -2.056631601844497936e+02 1.572316821272200515e-01 4.175277534568639926e-01 2.259466789818523058e-01 -3.694302207727925236e+01 1.572316821272200515e-01
6.130244433495560599e-03 3.144310779985493021e-01 -6.288621559970986041e-01 3.954676112453192061e-01 -2.039093494709060792e+02 1.572155389992746510e-01 4.174563092757190286e-01 2.259621457470000483e-01 -3.663425577841056224e+01 1.572155389992746510e-01
6.182016114829737979e-03 3.143985224328913475e-01 -6.287970448657826950e-01 3.953857236319411328e-01 -2.021702304859411186e+02 1.571992612164456737e-01 4.173842741081514873e-01 2.259777442056371266e-01 -3.632807517447734114e+01 1.571992612164456737e-01
6.234225022936396195e-03 3.143656953396547493e-01 -6.287313906793094986e-01 3.953031616255385239e-01 -2.004456802287630808e+02 1.571828476698273747e-01 4.173116431709311680e-01 2.259934754882146346e-01 -3.602445861065881871e+01 1.571828476698273747e-01
6.286874850321659894e-03 3.143325944832487950e-01 -6.286651889664975901e-01 3.952199198182821394e-01 -1.987355767289526227e+02 1.571662972416243975e-01 4.172384116439019075e-01 2.260093407350426686e-01 -3.572338461347723637e+01 1.571662972416243975e-01
6.339969320675938047e-03 3.142992176101692126e-01 -6.285984352203384251e-01 3.951359927614579992e-01 -1.970397990378361044e+02 1.571496088050846063e-01 4.171645746697273949e-01 2.260253410963783960e-01 -3.542483188927909055e+01 1.571496088050846063e-01
6.393512189137274919e-03 3.142655624488632227e-01 -6.285311248977264453e-01 3.950513749652013740e-01 -1.953582272199314787e+02 1.571327812244316113e-01 4.170901273536354870e-01 2.260414777325156777e-01 -3.512877932272915871e+01 1.571327812244316113e-01
6.447507242556940570e-03 3.142316267095934812e-01 -6.284632534191869624e-01 3.949660608982292209e-01 -1.936907423444655194e+02 1.571158133547967406e-01 4.170150647631615248e-01 2.260577518138756348e-01 -3.483520597531705931e+01 1.571158133547967406e-01
6.501958299767252210e-03 3.141974080843011330e-01 -6.283948161686022660e-01 3.948800449875714547e-01 -1.920372264769622461e+02 1.570987040421505665e-01 4.169393819278899849e-01 2.260741645210969653e-01 -3.454409108387641680e+01 1.570987040421505665e-01
6.556869211851668912e-03 3.141629042464680333e-01 -6.283258084929360665e-01 3.947933216183017735e-01 -1.903975626709016922e+02 1.570814521232340166e-01 4.168630738391956303e-01 2.260907170451292858e-01 -3.425541405911631898e+01 1.570814521232340166e-01
6.612243862417160542e-03 3.141281128509784137e-01 -6.282562257019568275e-01 3.947058851332680973e-01 -1.887716349594487042e+02 1.570640564254892069e-01 4.167861354499831639e-01 2.261074105873242812e-01 -3.396915448416513783e+01 1.570640564254892069e-01
6.668086167868876070e-03 3.140930315339789392e-01 -6.281860630679578783e-01 3.946177298328203409e-01 -1.871593283472508915e+02 1.570465157669894696e-01 4.167085616744252152e-01 2.261242463595312946e-01 -3.368529211312652905e+01 1.570465157669894696e-01
6.724400077687132937e-03 3.140576579127384860e-01 -6.281153158254769719e-01 3.945288499745386868e-01 -1.855605288023052992e+02 1.570288289563692430e-01 4.166303473876997732e-01 2.261412255841906416e-01 -3.340380686964756762e+01 1.570288289563692430e-01
6.781189574706753508e-03 3.140219895855071996e-01 -6.280439791710143993e-01 3.944392397729615807e-01 -1.839751232478934639e+02 1.570109947927535998e-01 4.165514874257271183e-01 2.261583494944297001e-01 -3.312467884549872110e+01 1.570109947927535998e-01
6.838458675398742526e-03 3.139860241313735534e-01 -6.279720482627471068e-01 3.943488933993100076e-01 -1.824029995545833742e+02 1.569930120656867767e-01 4.164719765849032029e-01 2.261756193341595000e-01 -3.284788829916594466e+01 1.569930120656867767e-01
6.896211430154364566e-03 3.139497591101220730e-01 -6.278995182202441461e-01 3.942578049812147101e-01 -1.808440465322993305e+02 1.569748795550610365e-01 4.163918096218347520e-01 2.261930363581717007e-01 -3.257341565445435805e+01 1.569748795550610365e-01
6.954451923571604126e-03 3.139131920620887861e-01 -6.278263841241775722e-01 3.941659686024393539e-01 -1.792981539224575158e+02 1.569565960310443931e-01 4.163109812530712550e-01 2.262106018322375678e-01 -3.230124149910376019e+01 1.569565960310443931e-01
7.013184274744052593e-03 3.138763205080165042e-01 -6.277526410160330084e-01 3.940733783026044157e-01 -1.777652123901677044e+02 1.569381602540082521e-01 4.162294861548364033e-01 2.262283170332063942e-01 -3.203134658341566876e+01 1.569381602540082521e-01
7.072412637552235107e-03 3.138391419489092726e-01 -6.276782838978185453e-01 3.939800280769105156e-01 -1.762451135165002825e+02 1.569195709744546363e-01 4.161473189627588609e-01 2.262461832491065861e-01 -3.176371181889179951e+01 1.569195709744546363e-01
7.132141200957394650e-03 3.138016538658853771e-01 -6.276033077317707543e-01 3.938859118758597511e-01 -1.747377497908182988e+02 1.569008269329426886e-01 4.160644742716013145e-01 2.262642017792461380e-01 -3.149831827688414165e+01 1.569008269329426886e-01
7.192374189297759401e-03 3.137638537200298505e-01 -6.275277074400597010e-01 3.937910236049771417e-01 -1.732430146031731226e+02 1.568819268600149253e-01 4.159809466349884133e-01 2.262823739343154117e-01 -3.123514718725608930e+01 1.568819268600149253e-01
7.253115862587312425e-03 3.137257389522460360e-01 -6.274514779044920720e-01 3.936953571245312977e-01 -1.717608022367644196e+02 1.568628694761230180e-01 4.158967305651338764e-01 2.263007010364894711e-01 -3.097417993705498418e+01 1.568628694761230180e-01
7.314370516817082779e-03 3.136873069831060956e-01 -6.273746139662121912e-01 3.935989062492537549e-01 -1.702910078604629973e+02 1.568436534915530478e-01 4.158118205325664896e-01 2.263191844195333036e-01 -3.071539806919566118e+01 1.568436534915530478e-01
7.376142484258978865e-03 3.136485552127006304e-01 -6.272971104254012609e-01 3.935016647480580887e-01 -1.688335275213963484e+02 1.568242776063503152e-01 4.157262109658548255e-01 2.263378254289059588e-01 -3.045878328115507472e+01 1.568242776063503152e-01
7.438436133772199574e-03 3.136094810204877459e-01 -6.272189620409754918e-01 3.934036263437586389e-01 -1.673882581375964094e+02 1.568047405102438729e-01 4.156398962513314643e-01 2.263566254218670193e-01 -3.020431742367781425e+01 1.568047405102438729e-01
7.501255871112216290e-03 3.135700817651402850e-01 -6.271401635302805699e-01 3.933047847127870700e-01 -1.659550974907085106e+02 1.567850408825701425e-01 4.155528707328144944e-01 2.263755857675841254e-01 -2.995198249949252656e+01 1.567850408825701425e-01
7.564606139242374336e-03 3.135303547843935057e-01 -6.270607095687870114e-01 3.932051334849106516e-01 -1.645339442187621728e+02 1.567651773921967528e-01 4.154651287113310110e-01 2.263947078472406671e-01 -2.970176066203896070e+01 1.567651773921967528e-01
