# r  R1s  dR1s
# H Koga 1999: single 1s orbital (occ=1, l=0)
# R1s = 2*exp(-r) analytically (zeta=1, n=1 STO normalised)
# Column index: 0=r, 1=R1s, 2=dR1s
1.474854487320916542e-05 1.999970503127772137e+00 -1.999970503127772137e+00
1.487310058605261278e-05 1.999970254020035920e+00 -1.999970254020035920e+00
1.499870820779522829e-05 1.999970002808544534e+00 -1.999970002808544534e+00
1.512537662211088864e-05 1.999969749475531744e+00 -1.999969749475531744e+00
1.525311478769865658e-05 1.999969494003080994e+00 -1.999969494003080994e+00
1.538193173891638863e-05 1.999969236373124737e+00 -1.999969236373124737e+00
1.551183658641969786e-05 1.999968976567442880e+00 -1.999968976567442880e+00
1.564283851780631039e-05 1.999968714567661454e+00 -1.999968714567661454e+00
1.577494679826586848e-05 1.999968450355251059e+00 -1.999968450355251059e+00
1.590817077123520364e-05 1.999968183911525976e+00 -1.999968183911525976e+00
1.604251985905916808e-05 1.999967915217643055e+00 -1.999967915217643055e+00
1.617800356365703610e-05 1.999967644254599053e+00 -1.999967644254599053e+00
1.631463146719452318e-05 1.999967371003231298e+00 -1.999967371003231298e+00
1.645241323276149697e-05 1.999967095444214804e+00 -1.999967095444214804e+00
1.659135860505541095e-05 1.999966817558061605e+00 -1.999966817558061605e+00
1.673147741107049107e-05 1.999966537325118532e+00 -1.999966537325118532e+00
1.687277956079276695e-05 1.999966254725567438e+00 -1.999966254725567438e+00
1.701527504790095101e-05 1.999965969739422089e+00 -1.999965969739422089e+00
1.715897395047326368e-05 1.999965682346527718e+00 -1.999965682346527718e+00
1.730388643170018120e-05 1.999965392526559249e+00 -1.999965392526559249e+00
1.745002274060327520e-05 1.999965100259020412e+00 -1.999965100259020412e+00
1.759739321276004924e-05 1.999964805523240852e+00 -1.999964805523240852e+00
1.774600827103493507e-05 1.999964508298376797e+00 -1.999964508298376797e+00
1.789587842631646202e-05 1.999964208563407952e+00 -1.999964208563407952e+00
1.804701427826064695e-05 1.999963906297136162e+00 -1.999963906297136162e+00
1.819942651604064893e-05 1.999963601478184971e+00 -1.999963601478184971e+00
1.835312591910278341e-05 1.999963294084996956e+00 -1.999963294084996956e+00
1.850812335792889255e-05 1.999962984095832619e+00 -1.999962984095832619e+00
1.866442979480517666e-05 1.999962671488769272e+00 -1.999962671488769272e+00
1.882205628459749025e-05 1.999962356241698380e+00 -1.999962356241698380e+00
1.898101397553323140e-05 1.999962038332325553e+00 -1.999962038332325553e+00
1.914131410998978368e-05 1.999961717738167666e+00 -1.999961717738167666e+00
1.930296802528965312e-05 1.999961394436551521e+00 -1.999961394436551521e+00
1.946598715450230011e-05 1.999961068404613185e+00 -1.999961068404613185e+00
1.963038302725275089e-05 1.999960739619294880e+00 -1.999960739619294880e+00
1.979616727053703959e-05 1.999960408057344541e+00 -1.999960408057344541e+00
1.996335160954453488e-05 1.999960073695313589e+00 -1.999960073695313589e+00
2.013194786848720563e-05 1.999959736509555608e+00 -1.999959736509555608e+00
2.030196797143590321e-05 1.999959396476224338e+00 -1.999959396476224338e+00
2.047342394316369469e-05 1.999959053571271905e+00 -1.999959053571271905e+00
2.064632790999631776e-05 1.999958707770447930e+00 -1.999958707770447930e+00
2.082069210066982869e-05 1.999958359049296863e+00 -1.999958359049296863e+00
2.099652884719549413e-05 1.999958007383156655e+00 -1.999958007383156655e+00
2.117385058573195044e-05 1.999957652747157422e+00 -1.999957652747157422e+00
2.135266985746479658e-05 1.999957295116218337e+00 -1.999957295116218337e+00
2.153299930949354943e-05 1.999956934465047853e+00 -1.999956934465047853e+00
2.171485169572613089e-05 1.999956570768139930e+00 -1.999956570768139930e+00
